app,sched,plat_size,wildmetric,step_time
leanmd,Dummy,128,10,218.397856
leanmd,Dummy,128,10,227.926016
leanmd,Dummy,128,10,237.796068
leanmd,Dummy,128,10,255.961895
leanmd,Dummy,128,10,395.933867
leanmd,Dummy,128,10,1277.093887
leanmd,Dummy,128,10,290.713072
leanmd,Dummy,128,10,213.232040
leanmd,Dummy,128,10,188.995838
leanmd,Dummy,128,10,190.819025
leanmd,Dummy,128,10,203.699827
leanmd,Dummy,128,10,238.536119
leanmd,Dummy,128,10,254.694939
leanmd,Dummy,128,10,250.214100
leanmd,Dummy,128,10,235.363960
leanmd,Dummy,128,10,1090.647936
leanmd,Dummy,128,10,243.306160
leanmd,Dummy,128,10,279.392004
leanmd,Dummy,128,10,210.689068
leanmd,Dummy,128,10,190.516949
leanmd,Dummy,128,10,195.400000
leanmd,Dummy,128,10,220.947027
leanmd,Dummy,128,10,224.423170
leanmd,Dummy,128,10,242.440939
leanmd,Dummy,128,10,418.334961
leanmd,Dummy,128,10,1303.146839
leanmd,Dummy,128,10,254.352808
leanmd,Dummy,128,10,226.824045
leanmd,Dummy,128,10,198.865891
leanmd,Dummy,128,10,184.583902
leanmd,Dummy,128,10,223.942041
leanmd,Dummy,128,10,245.975018
leanmd,Dummy,128,10,257.879019
leanmd,Dummy,128,10,242.043972
leanmd,Dummy,128,10,245.992899
leanmd,Dummy,128,10,1098.217964
leanmd,Dummy,128,10,299.521923
leanmd,Dummy,128,10,234.300137
leanmd,Dummy,128,10,185.061932
leanmd,Dummy,128,10,183.443069
leanmd,Dummy,128,10,206.349850
leanmd,Dummy,128,10,231.568098
leanmd,Dummy,128,10,252.671957
leanmd,Dummy,128,10,252.093792
leanmd,Dummy,128,10,386.036158
leanmd,Dummy,128,10,1255.300999
leanmd,Dummy,128,10,274.043798
leanmd,Dummy,128,10,256.017923
leanmd,Dummy,128,10,202.023029
leanmd,Dummy,128,10,192.356110
leanmd,Dummy,128,10,209.047079
leanmd,Dummy,128,10,242.496967
leanmd,Dummy,128,10,244.636059
leanmd,Dummy,128,10,241.590023
leanmd,Dummy,128,10,242.510080
leanmd,Dummy,128,10,1100.849867
leanmd,Dummy,128,10,230.707169
leanmd,Dummy,128,10,266.906977
leanmd,Dummy,128,10,226.109028
leanmd,Dummy,128,10,196.429014
leanmd,Dummy,128,10,180.983067
leanmd,Dummy,128,10,204.322100
leanmd,Dummy,128,10,224.195004
leanmd,Dummy,128,10,231.676102
leanmd,Dummy,128,10,432.424068
leanmd,Dummy,128,10,1270.631075
leanmd,Dummy,128,10,266.601086
leanmd,Dummy,128,10,267.446995
leanmd,Dummy,128,10,192.280054
leanmd,Dummy,128,10,181.647062
leanmd,Dummy,128,10,216.217995
leanmd,Dummy,128,10,233.437061
leanmd,Dummy,128,10,257.318974
leanmd,Dummy,128,10,249.349833
leanmd,Dummy,128,10,231.259108
leanmd,Dummy,128,10,1125.314951
leanmd,Dummy,128,10,296.297073
leanmd,Dummy,128,10,214.926958
leanmd,Dummy,128,10,214.454889
leanmd,Dummy,128,10,195.131063
leanmd,Dummy,128,10,187.491894
leanmd,Dummy,128,10,228.714228
leanmd,Dummy,128,10,237.689018
leanmd,Dummy,128,10,252.609015
leanmd,Dummy,128,10,440.296173
leanmd,Dummy,128,10,531.491995
leanmd,Dummy,128,10,555.048943
leanmd,Dummy,128,10,480.629921
leanmd,Dummy,128,10,339.610100
leanmd,Dummy,128,10,228.707790
leanmd,Dummy,128,10,222.724199
leanmd,Dummy,128,10,200.010061
leanmd,Dummy,128,10,172.096014
leanmd,Dummy,128,10,114.737034
leanmd,Dummy,128,10,157.054186
leanmd,Dummy,128,10,1107.944012
leanmd,Dummy,128,10,254.461050
leanmd,Dummy,128,10,258.899927
leanmd,Dummy,128,10,214.123964
leanmd,Dummy,128,10,187.714815
leanmd,Dummy,128,10,188.074827
leanmd,Dummy,128,10,225.931168
leanmd,Dummy,128,10,245.810032
leanmd,Dummy,128,10,258.041859
leanmd,Dummy,128,10,394.644022
leanmd,Dummy,128,10,1280.498981
leanmd,Dummy,128,10,246.236086
leanmd,Dummy,128,10,276.620150
leanmd,Dummy,128,10,203.299046
leanmd,Dummy,128,10,193.145990
leanmd,Dummy,128,10,199.471951
leanmd,Dummy,128,10,211.701870
leanmd,Dummy,128,10,231.230974
leanmd,Dummy,128,10,243.366003
leanmd,Dummy,128,10,240.973949
leanmd,Dummy,128,10,1127.832174
leanmd,Dummy,128,10,278.418064
leanmd,Dummy,128,10,247.555971
leanmd,Dummy,128,10,213.072777
leanmd,Dummy,128,10,182.916880
leanmd,Dummy,128,10,204.721928
leanmd,Dummy,128,10,245.787859
leanmd,Dummy,128,10,246.957064
leanmd,Dummy,128,10,238.002062
leanmd,Dummy,128,10,394.720078
leanmd,Dummy,128,10,1299.887896
leanmd,Dummy,128,10,240.393877
leanmd,Dummy,128,10,271.103859
leanmd,Dummy,128,10,220.582962
leanmd,Dummy,128,10,209.881783
leanmd,Dummy,128,10,174.062014
leanmd,Dummy,128,10,220.985889
leanmd,Dummy,128,10,239.578962
leanmd,Dummy,128,10,234.504223
leanmd,Dummy,128,10,237.436056
leanmd,Dummy,128,10,1094.931841
leanmd,Dummy,128,10,255.124807
leanmd,Dummy,128,10,248.517990
leanmd,Dummy,128,10,197.438002
leanmd,Dummy,128,10,187.237978
leanmd,Dummy,128,10,218.298912
leanmd,Dummy,128,10,238.546133
leanmd,Dummy,128,10,246.545076
leanmd,Dummy,128,10,250.958920
leanmd,Dummy,128,10,386.716127
leanmd,Dummy,128,10,1295.913935
leanmd,Dummy,128,10,234.200954
leanmd,Dummy,128,10,255.785942
leanmd,Dummy,128,10,191.983938
leanmd,Dummy,128,10,189.368010
leanmd,Dummy,128,10,211.372137
leanmd,Dummy,128,10,237.446070
leanmd,Dummy,128,10,259.588957
leanmd,Dummy,128,10,250.610113
leanmd,Dummy,128,10,252.954006
leanmd,Dummy,128,10,1094.135046
leanmd,Dummy,128,10,262.618065
leanmd,Dummy,128,10,241.600990
leanmd,Dummy,128,10,164.339066
leanmd,Dummy,128,10,199.087858
leanmd,Dummy,128,10,214.783907
leanmd,Dummy,128,10,233.963966
leanmd,Dummy,128,10,250.155926
leanmd,Dummy,128,10,253.880024
leanmd,Dummy,128,10,384.389877
leanmd,Dummy,128,10,1232.573032
leanmd,Dummy,128,10,293.386936
leanmd,Dummy,128,10,242.913961
leanmd,Dummy,128,10,209.381104
leanmd,Dummy,128,10,179.297924
leanmd,Dummy,128,10,203.284025
leanmd,Dummy,128,10,215.046167
leanmd,Dummy,128,10,233.644962
leanmd,Dummy,128,10,247.804880
leanmd,Dummy,128,10,236.531019
leanmd,Dummy,128,10,1108.607054
leanmd,Dummy,128,10,265.995026
leanmd,Dummy,128,10,224.576950
leanmd,Dummy,128,10,188.890934
leanmd,Dummy,128,10,207.262039
leanmd,Dummy,128,10,209.929943
leanmd,Dummy,128,10,234.095812
leanmd,Dummy,128,10,244.616985
leanmd,Dummy,128,10,259.739161
leanmd,Dummy,128,10,422.885895
leanmd,Dummy,128,10,482.085943
leanmd,Dummy,128,10,639.592886
leanmd,Dummy,128,10,534.271955
leanmd,Dummy,128,10,226.660013
leanmd,Dummy,128,10,231.646061
leanmd,Dummy,128,10,216.058969
leanmd,Dummy,128,10,186.028957
leanmd,Dummy,128,10,165.586948
leanmd,Dummy,128,10,157.579899
leanmd,Dummy,128,10,163.025856
leanmd,Dummy,128,10,1111.273050
leanmd,Dummy,128,10,227.730989
leanmd,Dummy,128,10,256.260872
leanmd,Dummy,128,10,185.779095
leanmd,Dummy,128,10,199.345112
leanmd,Dummy,128,10,224.372149
leanmd,Dummy,128,10,241.417885
leanmd,Dummy,128,10,252.573013
leanmd,Dummy,128,10,249.134064
leanmd,Dummy,128,10,375.243902
leanmd,Dummy,128,10,1309.170008
leanmd,Dummy,128,10,278.574944
leanmd,Dummy,128,10,246.071100
leanmd,Dummy,128,10,216.980934
leanmd,Dummy,128,10,180.864096
leanmd,Dummy,128,10,180.626869
leanmd,Dummy,128,10,225.219011
leanmd,Dummy,128,10,255.257130
leanmd,Dummy,128,10,245.841980
leanmd,Dummy,128,10,236.809015
leanmd,Dummy,128,10,1090.593100
leanmd,Dummy,128,10,268.967867
leanmd,Dummy,128,10,274.195194
leanmd,Dummy,128,10,216.791868
leanmd,Dummy,128,10,192.860842
leanmd,Dummy,128,10,196.604967
leanmd,Dummy,128,10,209.868193
leanmd,Dummy,128,10,217.736959
leanmd,Dummy,128,10,237.171173
leanmd,Dummy,128,10,427.268028
leanmd,Dummy,128,10,1275.388956
leanmd,Dummy,128,10,260.274172
leanmd,Dummy,128,10,237.370014
leanmd,Dummy,128,10,184.159994
leanmd,Dummy,128,10,187.362909
leanmd,Dummy,128,10,213.076830
leanmd,Dummy,128,10,236.780167
leanmd,Dummy,128,10,258.147001
leanmd,Dummy,128,10,244.513988
leanmd,Dummy,128,10,240.960121
leanmd,Dummy,128,10,1058.942080
leanmd,Dummy,128,10,263.066053
leanmd,Dummy,128,10,242.161989
leanmd,Dummy,128,10,187.725067
leanmd,Dummy,128,10,200.497150
leanmd,Dummy,128,10,225.026846
leanmd,Dummy,128,10,244.218111
leanmd,Dummy,128,10,235.533953
leanmd,Dummy,128,10,259.424925
leanmd,Dummy,128,10,386.605024
leanmd,Dummy,128,10,1284.168959
leanmd,Dummy,128,10,297.664165
leanmd,Dummy,128,10,271.749020
leanmd,Dummy,128,10,237.672806
leanmd,Dummy,128,10,225.373030
leanmd,Dummy,128,10,166.547060
leanmd,Dummy,128,10,177.138090
leanmd,Dummy,128,10,212.559938
leanmd,Dummy,128,10,259.330988
leanmd,Dummy,128,10,229.319096
leanmd,Dummy,128,10,1094.952106
leanmd,Dummy,128,10,280.617952
leanmd,Dummy,128,10,243.329048
leanmd,Dummy,128,10,191.264868
leanmd,Dummy,128,10,191.708088
leanmd,Dummy,128,10,219.389915
leanmd,Dummy,128,10,231.383085
leanmd,Dummy,128,10,238.912106
leanmd,Dummy,128,10,253.268957
leanmd,Dummy,128,10,388.576984
leanmd,Dummy,128,10,1186.721802
leanmd,Dummy,128,10,266.798019
leanmd,Dummy,128,10,271.564960
leanmd,Dummy,128,10,224.834919
leanmd,Dummy,128,10,181.121826
leanmd,Dummy,128,10,215.497971
leanmd,Dummy,128,10,203.012943
leanmd,Dummy,128,10,237.606049
leanmd,Dummy,128,10,251.488924
leanmd,Dummy,128,10,240.861893
leanmd,Dummy,128,10,1089.190960
leanmd,Dummy,128,10,287.374020
leanmd,Dummy,128,10,249.105930
leanmd,Dummy,128,10,234.953880
leanmd,Dummy,128,10,203.065872
leanmd,Dummy,128,10,187.361002
leanmd,Dummy,128,10,191.521883
leanmd,Dummy,128,10,222.036839
leanmd,Dummy,128,10,254.926920
leanmd,Dummy,128,10,450.828075
leanmd,Dummy,128,10,762.042046
leanmd,Dummy,128,10,360.503912
leanmd,Dummy,128,10,511.207819
leanmd,Dummy,128,10,216.700077
leanmd,Dummy,128,10,223.857880
leanmd,Dummy,128,10,204.536915
leanmd,Dummy,128,10,177.185059
leanmd,Dummy,128,10,162.929058
leanmd,Dummy,128,10,183.192968
leanmd,Dummy,128,10,187.148094
leanmd,Dummy,128,10,1131.910086
leanmd,Dummy,128,10,251.852036
leanmd,Dummy,128,10,260.534048
leanmd,Dummy,128,10,236.993790
leanmd,Dummy,128,10,196.381092
leanmd,Dummy,128,10,188.324928
leanmd,Dummy,128,10,213.740826
leanmd,Dummy,128,10,220.839977
leanmd,Dummy,128,10,236.306906
leanmd,Dummy,128,10,433.606863
leanmd,Dummy,128,10,1254.990101
leanmd,Dummy,128,10,283.139229
leanmd,Dummy,128,10,249.644995
leanmd,Dummy,128,10,226.588964
leanmd,Dummy,128,10,188.866854
leanmd,Dummy,128,10,179.398060
leanmd,Dummy,128,10,226.032019
leanmd,Dummy,128,10,242.082834
leanmd,Dummy,128,10,247.507811
leanmd,Dummy,128,10,246.987104
leanmd,Dummy,128,10,1067.276001
leanmd,Dummy,128,10,305.032015
leanmd,Dummy,128,10,235.948086
leanmd,Dummy,128,10,193.747044
leanmd,Dummy,128,10,187.563181
leanmd,Dummy,128,10,197.932959
leanmd,Dummy,128,10,247.703075
leanmd,Dummy,128,10,251.672983
leanmd,Dummy,128,10,238.054037
leanmd,Dummy,128,10,399.111032
leanmd,Dummy,128,10,1270.085096
leanmd,Dummy,128,10,258.403063
leanmd,Dummy,128,10,239.055872
leanmd,Dummy,128,10,177.943945
leanmd,Dummy,128,10,197.605848
leanmd,Dummy,128,10,205.570936
leanmd,Dummy,128,10,247.853041
leanmd,Dummy,128,10,265.681028
leanmd,Dummy,128,10,246.462107
leanmd,Dummy,128,10,233.506918
leanmd,Dummy,128,10,1097.945929
leanmd,Dummy,128,10,264.102936
leanmd,Dummy,128,10,260.102034
leanmd,Dummy,128,10,232.536077
leanmd,Dummy,128,10,215.427160
leanmd,Dummy,128,10,213.595152
leanmd,Dummy,128,10,181.413889
leanmd,Dummy,128,10,203.191042
leanmd,Dummy,128,10,196.845055
leanmd,Dummy,128,10,435.081959
leanmd,Dummy,128,10,1299.837112
leanmd,Dummy,128,10,312.360048
leanmd,Dummy,128,10,261.372805
leanmd,Dummy,128,10,253.330946
leanmd,Dummy,128,10,220.160007
leanmd,Dummy,128,10,223.702908
leanmd,Dummy,128,10,194.952965
leanmd,Dummy,128,10,157.946825
leanmd,Dummy,128,10,194.776058
leanmd,Dummy,128,10,206.126213
leanmd,Dummy,128,10,1147.896051
leanmd,Dummy,128,10,254.384995
leanmd,Dummy,128,10,275.926113
leanmd,Dummy,128,10,207.008839
leanmd,Dummy,128,10,208.071947
leanmd,Dummy,128,10,188.437223
leanmd,Dummy,128,10,213.299990
leanmd,Dummy,128,10,210.083008
leanmd,Dummy,128,10,233.065128
leanmd,Dummy,128,10,419.104099
leanmd,Dummy,128,10,1328.538895
leanmd,Dummy,128,10,298.950911
leanmd,Dummy,128,10,241.194963
leanmd,Dummy,128,10,220.242023
leanmd,Dummy,128,10,218.677044
leanmd,Dummy,128,10,168.337822
leanmd,Dummy,128,10,199.882030
leanmd,Dummy,128,10,201.381922
leanmd,Dummy,128,10,225.259066
leanmd,Dummy,128,10,253.593922
leanmd,Dummy,128,10,1162.986040
leanmd,Dummy,128,10,291.697979
leanmd,Dummy,128,10,257.769823
leanmd,Dummy,128,10,225.646973
leanmd,Dummy,128,10,194.453001
leanmd,Dummy,128,10,194.016933
leanmd,Dummy,128,10,177.625895
leanmd,Dummy,128,10,230.926037
leanmd,Dummy,128,10,254.532099
leanmd,Dummy,128,10,435.275078
leanmd,Dummy,128,10,606.856823
leanmd,Dummy,128,10,489.655018
leanmd,Dummy,128,10,468.297005
leanmd,Dummy,128,10,266.150951
leanmd,Dummy,128,10,248.290062
leanmd,Dummy,128,10,226.748943
leanmd,Dummy,128,10,211.524963
leanmd,Dummy,128,10,149.795055
leanmd,Dummy,128,10,134.584904
leanmd,Dummy,128,10,206.436872
leanmd,Dummy,128,10,1087.028980
leanmd,Dummy,128,10,317.012072
leanmd,Dummy,128,10,250.430107
leanmd,Dummy,128,10,239.343166
leanmd,Dummy,128,10,218.908072
leanmd,Dummy,128,10,181.041956
leanmd,Dummy,128,10,194.505215
leanmd,Dummy,128,10,196.074009
leanmd,Dummy,128,10,196.313143
leanmd,Dummy,128,10,401.264906
leanmd,Dummy,128,10,1266.809940
leanmd,Dummy,128,10,260.213137
leanmd,Dummy,128,10,265.084028
leanmd,Dummy,128,10,229.796886
leanmd,Dummy,128,10,219.563961
leanmd,Dummy,128,10,177.941084
leanmd,Dummy,128,10,212.759972
leanmd,Dummy,128,10,205.226898
leanmd,Dummy,128,10,231.328011
leanmd,Dummy,128,10,226.625919
leanmd,Dummy,128,10,1136.595011
leanmd,Dummy,128,10,317.574978
leanmd,Dummy,128,10,241.579771
leanmd,Dummy,128,10,214.797020
leanmd,Dummy,128,10,213.163853
leanmd,Dummy,128,10,166.085958
leanmd,Dummy,128,10,212.755919
leanmd,Dummy,128,10,238.882065
leanmd,Dummy,128,10,248.484135
leanmd,Dummy,128,10,394.407988
leanmd,Dummy,128,10,1268.670082
leanmd,Dummy,128,10,275.755882
leanmd,Dummy,128,10,263.829947
leanmd,Dummy,128,10,232.872963
leanmd,Dummy,128,10,210.250854
leanmd,Dummy,128,10,188.049078
leanmd,Dummy,128,10,188.286066
leanmd,Dummy,128,10,210.625887
leanmd,Dummy,128,10,216.202974
leanmd,Dummy,128,10,216.258049
leanmd,Dummy,128,10,1169.061184
leanmd,Dummy,128,10,265.773058
leanmd,Dummy,128,10,285.381079
leanmd,Dummy,128,10,238.360882
leanmd,Dummy,128,10,206.175089
leanmd,Dummy,128,10,216.108799
leanmd,Dummy,128,10,163.100004
leanmd,Dummy,128,10,206.076860
leanmd,Dummy,128,10,208.156824
leanmd,Dummy,128,10,391.319036
leanmd,Dummy,128,10,1352.371931
leanmd,Dummy,128,10,265.439987
leanmd,Dummy,128,10,263.393879
leanmd,Dummy,128,10,232.914925
leanmd,Dummy,128,10,184.396029
leanmd,Dummy,128,10,175.927877
leanmd,Dummy,128,10,201.189995
leanmd,Dummy,128,10,207.326889
leanmd,Dummy,128,10,263.413906
leanmd,Dummy,128,10,238.988876
leanmd,Dummy,128,10,1149.457932
leanmd,Dummy,128,10,235.207081
leanmd,Dummy,128,10,264.110088
leanmd,Dummy,128,10,205.643892
leanmd,Dummy,128,10,180.074215
leanmd,Dummy,128,10,237.979889
leanmd,Dummy,128,10,235.521078
leanmd,Dummy,128,10,265.229940
leanmd,Dummy,128,10,233.610868
leanmd,Dummy,128,10,382.716894
leanmd,Dummy,128,10,1241.909981
leanmd,Dummy,128,10,276.468039
leanmd,Dummy,128,10,274.933815
leanmd,Dummy,128,10,213.587999
leanmd,Dummy,128,10,208.153963
leanmd,Dummy,128,10,178.812981
leanmd,Dummy,128,10,193.782091
leanmd,Dummy,128,10,203.326941
leanmd,Dummy,128,10,237.122059
leanmd,Dummy,128,10,227.775097
leanmd,Dummy,128,10,1135.463953
leanmd,Dummy,128,10,240.331888
leanmd,Dummy,128,10,268.846035
leanmd,Dummy,128,10,218.307018
leanmd,Dummy,128,10,181.710005
leanmd,Dummy,128,10,208.894014
leanmd,Dummy,128,10,236.987114
leanmd,Dummy,128,10,238.837957
leanmd,Dummy,128,10,246.681929
leanmd,Dummy,128,10,447.066069
leanmd,Dummy,128,10,519.989967
leanmd,Dummy,128,10,541.576862
leanmd,Dummy,128,10,473.773003
leanmd,Dummy,128,10,228.679180
leanmd,Dummy,128,10,209.079027
leanmd,Dummy,128,10,202.883005
leanmd,Dummy,128,10,184.472084
leanmd,Dummy,128,10,190.979958
leanmd,Dummy,128,10,205.322027
leanmd,Dummy,128,10,211.254835
leanmd,Dummy,128,10,1129.328012
leanmd,Dummy,128,10,282.639027
leanmd,Dummy,128,10,251.129150
leanmd,Dummy,128,10,235.452890
leanmd,Dummy,128,10,222.881079
leanmd,Dummy,128,10,178.010941
leanmd,Dummy,128,10,195.806980
leanmd,Dummy,128,10,239.567041
leanmd,Dummy,128,10,215.585947
leanmd,Dummy,128,10,400.233984
leanmd,Dummy,128,10,1333.468914
leanmd,Dummy,128,10,269.092083
leanmd,Dummy,128,10,249.271870
leanmd,Dummy,128,10,232.661009
leanmd,Dummy,128,10,193.009138
leanmd,Dummy,128,10,180.763960
leanmd,Dummy,128,10,200.990915
leanmd,Dummy,128,10,239.675045
leanmd,Dummy,128,10,257.426977
leanmd,Dummy,128,10,241.545916
leanmd,Dummy,128,10,1143.985033
leanmd,Dummy,128,10,234.511852
leanmd,Dummy,128,10,283.540010
leanmd,Dummy,128,10,180.227995
leanmd,Dummy,128,10,183.341026
leanmd,Dummy,128,10,199.688911
leanmd,Dummy,128,10,225.948095
leanmd,Dummy,128,10,249.814987
leanmd,Dummy,128,10,254.055977
leanmd,Dummy,128,10,387.089014
leanmd,Dummy,128,10,1234.561920
leanmd,Dummy,128,10,250.814915
leanmd,Dummy,128,10,271.963835
leanmd,Dummy,128,10,205.768824
leanmd,Dummy,128,10,188.115120
leanmd,Dummy,128,10,217.410088
leanmd,Dummy,128,10,235.777855
leanmd,Dummy,128,10,233.855009
leanmd,Dummy,128,10,241.265059
leanmd,Dummy,128,10,244.490862
leanmd,Dummy,128,10,1105.396032
leanmd,Dummy,128,10,277.412891
leanmd,Dummy,128,10,234.452963
leanmd,Dummy,128,10,201.357126
leanmd,Dummy,128,10,211.053133
leanmd,Dummy,128,10,188.297033
leanmd,Dummy,128,10,214.456797
leanmd,Dummy,128,10,251.632929
leanmd,Dummy,128,10,241.845131
leanmd,Dummy,128,10,391.598940
leanmd,Dummy,128,10,1211.251020
leanmd,Dummy,128,10,259.829044
leanmd,Dummy,128,10,276.248932
leanmd,Dummy,128,10,217.803001
leanmd,Dummy,128,10,213.660955
leanmd,Dummy,128,10,193.363905
leanmd,Dummy,128,10,203.321934
leanmd,Dummy,128,10,223.632097
leanmd,Dummy,128,10,233.659983
leanmd,Dummy,128,10,239.849806
leanmd,Dummy,128,10,1115.828037
leanmd,Dummy,128,10,282.004118
leanmd,Dummy,128,10,256.623983
leanmd,Dummy,128,10,204.489946
leanmd,Dummy,128,10,185.554028
leanmd,Dummy,128,10,210.489988
leanmd,Dummy,128,10,222.589016
leanmd,Dummy,128,10,232.596874
leanmd,Dummy,128,10,247.013807
leanmd,Dummy,128,10,406.008005
leanmd,Dummy,128,10,1271.707058
leanmd,Dummy,128,10,267.507076
leanmd,Dummy,128,10,277.291059
leanmd,Dummy,128,10,217.503786
leanmd,Dummy,128,10,218.037128
leanmd,Dummy,128,10,196.722984
leanmd,Dummy,128,10,193.321943
leanmd,Dummy,128,10,211.814880
leanmd,Dummy,128,10,248.173952
leanmd,Dummy,128,10,229.397058
leanmd,Dummy,128,10,1135.863066
leanmd,Dummy,128,10,285.993099
leanmd,Dummy,128,10,253.235817
leanmd,Dummy,128,10,226.230860
leanmd,Dummy,128,10,160.310030
leanmd,Dummy,128,10,192.871094
leanmd,Dummy,128,10,197.905064
leanmd,Dummy,128,10,239.254951
leanmd,Dummy,128,10,253.392220
leanmd,Dummy,128,10,449.280977
leanmd,Dummy,128,10,627.331018
leanmd,Dummy,128,10,479.736090
leanmd,Dummy,128,10,450.887918
leanmd,Dummy,128,10,244.487047
leanmd,Dummy,128,10,213.562965
leanmd,Dummy,128,10,167.768955
leanmd,Dummy,128,10,165.621996
leanmd,Dummy,128,10,252.828836
leanmd,Dummy,128,10,235.363960
leanmd,Dummy,128,10,224.643946
leanmd,Dummy,128,10,1069.149017
leanmd,Dummy,128,10,305.978060
leanmd,Dummy,128,10,244.615078
leanmd,Dummy,128,10,217.818022
leanmd,Dummy,128,10,213.990927
leanmd,Dummy,128,10,175.101995
leanmd,Dummy,128,10,208.711863
leanmd,Dummy,128,10,240.932941
leanmd,Dummy,128,10,250.076056
leanmd,Dummy,128,10,399.165154
leanmd,Dummy,128,10,1233.592033
leanmd,Dummy,128,10,302.677155
leanmd,Dummy,128,10,228.903055
leanmd,Dummy,128,10,215.581894
leanmd,Dummy,128,10,194.823980
leanmd,Dummy,128,10,185.014009
leanmd,Dummy,128,10,218.820095
leanmd,Dummy,128,10,243.389845
leanmd,Dummy,128,10,256.628990
leanmd,Dummy,128,10,240.276814
leanmd,Dummy,128,10,1125.545025
leanmd,Dummy,128,10,296.445131
leanmd,Dummy,128,10,257.191181
leanmd,Dummy,128,10,215.804100
leanmd,Dummy,128,10,140.578032
leanmd,Dummy,128,10,193.923950
leanmd,Dummy,128,10,233.575821
leanmd,Dummy,128,10,251.773119
leanmd,Dummy,128,10,249.692917
leanmd,Dummy,128,10,386.946917
leanmd,Dummy,128,10,1255.621910
leanmd,Dummy,128,10,270.154953
leanmd,Dummy,128,10,250.977039
leanmd,Dummy,128,10,226.647139
leanmd,Dummy,128,10,206.818104
leanmd,Dummy,128,10,158.425093
leanmd,Dummy,128,10,213.900089
leanmd,Dummy,128,10,227.023125
leanmd,Dummy,128,10,263.838053
leanmd,Dummy,128,10,252.180099
leanmd,Dummy,128,10,1099.099874
leanmd,Dummy,128,10,287.936926
leanmd,Dummy,128,10,267.917156
leanmd,Dummy,128,10,222.604036
leanmd,Dummy,128,10,213.648081
leanmd,Dummy,128,10,158.707142
leanmd,Dummy,128,10,184.283018
leanmd,Dummy,128,10,221.116066
leanmd,Dummy,128,10,257.678032
leanmd,Dummy,128,10,417.130947
leanmd,Dummy,128,10,1220.340014
leanmd,Dummy,128,10,306.946993
leanmd,Dummy,128,10,240.936041
leanmd,Dummy,128,10,216.060162
leanmd,Dummy,128,10,183.939934
leanmd,Dummy,128,10,184.044123
leanmd,Dummy,128,10,216.032982
leanmd,Dummy,128,10,245.526075
leanmd,Dummy,128,10,255.966902
leanmd,Dummy,128,10,244.156837
leanmd,Dummy,128,10,1139.678001
leanmd,Dummy,128,10,200.924873
leanmd,Dummy,128,10,284.749031
leanmd,Dummy,128,10,217.875004
leanmd,Dummy,128,10,223.717928
leanmd,Dummy,128,10,181.821108
leanmd,Dummy,128,10,212.527037
leanmd,Dummy,128,10,199.880838
leanmd,Dummy,128,10,239.018917
leanmd,Dummy,128,10,430.961132
leanmd,Dummy,128,10,1269.536018
leanmd,Dummy,128,10,287.662983
leanmd,Dummy,128,10,225.018978
leanmd,Dummy,128,10,198.867083
leanmd,Dummy,128,10,188.486814
leanmd,Dummy,128,10,193.006992
leanmd,Dummy,128,10,221.539974
leanmd,Dummy,128,10,247.772932
leanmd,Dummy,128,10,252.619982
leanmd,Dummy,128,10,254.760981
leanmd,Dummy,128,10,1079.200983
leanmd,Dummy,128,10,307.753801
leanmd,Dummy,128,10,260.010004
leanmd,Dummy,128,10,199.288130
leanmd,Dummy,128,10,192.954063
leanmd,Dummy,128,10,195.387125
leanmd,Dummy,128,10,206.583977
leanmd,Dummy,128,10,266.925097
leanmd,Dummy,128,10,256.211042
leanmd,Dummy,128,10,410.399199
leanmd,Dummy,128,10,520.472050
leanmd,Dummy,128,10,609.372139
leanmd,Dummy,128,10,496.981144
leanmd,Dummy,128,10,273.263931
leanmd,Dummy,128,10,222.236872
leanmd,Dummy,128,10,213.606119
leanmd,Dummy,128,10,188.385963
leanmd,Dummy,128,10,141.864061
leanmd,Dummy,128,10,154.296875
leanmd,Dummy,128,10,177.478075
leanmd,Dummy,128,10,1116.373062
leanmd,Dummy,128,10,242.465019
leanmd,Dummy,128,10,242.480993
leanmd,Dummy,128,10,211.183786
leanmd,Dummy,128,10,189.267874
leanmd,Dummy,128,10,237.304926
leanmd,Dummy,128,10,236.160994
leanmd,Dummy,128,10,238.001823
leanmd,Dummy,128,10,257.739067
leanmd,Dummy,128,10,401.793957
leanmd,Dummy,128,10,1219.941139
leanmd,Dummy,128,10,254.249096
leanmd,Dummy,128,10,244.986057
leanmd,Dummy,128,10,192.193985
leanmd,Dummy,128,10,202.605009
leanmd,Dummy,128,10,230.793953
leanmd,Dummy,128,10,226.456165
leanmd,Dummy,128,10,263.263941
leanmd,Dummy,128,10,254.780054
leanmd,Dummy,128,10,243.266106
leanmd,Dummy,128,10,1053.683996
leanmd,Dummy,128,10,267.542839
leanmd,Dummy,128,10,266.795874
leanmd,Dummy,128,10,188.634157
leanmd,Dummy,128,10,189.300060
leanmd,Dummy,128,10,206.719875
leanmd,Dummy,128,10,233.935118
leanmd,Dummy,128,10,263.756990
leanmd,Dummy,128,10,261.442900
leanmd,Dummy,128,10,385.001898
leanmd,Dummy,128,10,1236.562967
leanmd,Dummy,128,10,247.869015
leanmd,Dummy,128,10,255.843878
leanmd,Dummy,128,10,224.969864
leanmd,Dummy,128,10,201.618195
leanmd,Dummy,128,10,202.821970
leanmd,Dummy,128,10,197.929859
