sched,app,period,step_time
nolb,leanmd,long,169.781923
nolb,leanmd,long,193.012953
nolb,leanmd,long,219.740868
nolb,leanmd,long,267.637968
nolb,leanmd,long,251.723051
nolb,leanmd,long,400.723934
nolb,leanmd,long,112.622023
nolb,leanmd,long,247.843981
nolb,leanmd,long,263.404846
nolb,leanmd,long,242.651939
nolb,leanmd,long,261.924028
nolb,leanmd,long,260.689020
nolb,leanmd,long,257.128954
nolb,leanmd,long,256.960154
nolb,leanmd,long,256.563902
nolb,leanmd,long,272.443056
nolb,leanmd,long,273.609161
nolb,leanmd,long,268.042803
nolb,leanmd,long,254.043102
nolb,leanmd,long,252.584934
nolb,leanmd,long,251.342058
nolb,leanmd,long,248.368979
nolb,leanmd,long,245.097876
nolb,leanmd,long,254.468918
nolb,leanmd,long,246.006012
nolb,leanmd,long,349.313021
nolb,leanmd,long,487.845898
nolb,leanmd,long,618.170023
nolb,leanmd,long,502.068996
nolb,leanmd,long,231.143951
nolb,leanmd,long,212.212086
nolb,leanmd,long,207.975864
nolb,leanmd,long,150.972843
nolb,leanmd,long,173.795938
nolb,leanmd,long,246.876955
nolb,leanmd,long,218.372107
nolb,leanmd,long,1008.199930
nolb,leanmd,long,259.189129
nolb,leanmd,long,260.648966
nolb,leanmd,long,235.017061
nolb,leanmd,long,169.956923
nolb,leanmd,long,205.193996
nolb,leanmd,long,236.173868
nolb,leanmd,long,243.604898
nolb,leanmd,long,234.990120
nolb,leanmd,long,432.464123
nolb,leanmd,long,110.534191
nolb,leanmd,long,274.618864
nolb,leanmd,long,240.120888
nolb,leanmd,long,255.879879
nolb,leanmd,long,280.733109
nolb,leanmd,long,263.463974
nolb,leanmd,long,250.742197
nolb,leanmd,long,266.649008
nolb,leanmd,long,272.819042
nolb,leanmd,long,259.866953
nolb,leanmd,long,254.448175
nolb,leanmd,long,264.806032
nolb,leanmd,long,249.680042
nolb,leanmd,long,247.503042
nolb,leanmd,long,247.987032
nolb,leanmd,long,254.573107
nolb,leanmd,long,275.564194
nolb,leanmd,long,255.650997
nolb,leanmd,long,249.541998
nolb,leanmd,long,250.523090
nolb,leanmd,long,1230.643034
nolb,leanmd,long,255.057096
nolb,leanmd,long,199.703932
nolb,leanmd,long,197.220087
nolb,leanmd,long,201.606035
nolb,leanmd,long,234.256983
nolb,leanmd,long,243.060827
nolb,leanmd,long,263.787031
nolb,leanmd,long,248.831034
nolb,leanmd,long,255.882025
nolb,leanmd,long,251.527071
nolb,leanmd,long,249.619007
nolb,leanmd,long,248.461008
nolb,leanmd,long,252.991915
nolb,leanmd,long,245.111942
nolb,leanmd,long,249.580860
nolb,leanmd,long,252.470970
nolb,leanmd,long,247.835875
nolb,leanmd,long,260.399103
nolb,leanmd,long,413.117886
nolb,leanmd,long,127.099037
nolb,leanmd,long,260.073185
nolb,leanmd,long,236.080170
nolb,leanmd,long,233.684063
nolb,leanmd,long,240.468025
nolb,leanmd,long,273.780107
nolb,leanmd,long,247.771978
nolb,leanmd,long,255.519152
nolb,leanmd,long,253.673077
nolb,leanmd,long,239.181042
nolb,leanmd,long,1303.136110
nolb,leanmd,long,267.864943
nolb,leanmd,long,252.737999
nolb,leanmd,long,229.413986
nolb,leanmd,long,163.545847
nolb,leanmd,long,207.311153
nolb,leanmd,long,223.729849
nolb,leanmd,long,232.336044
nolb,leanmd,long,240.424871
nolb,leanmd,long,418.511152
nolb,leanmd,long,140.949965
nolb,leanmd,long,337.887049
nolb,leanmd,long,180.748940
nolb,leanmd,long,202.020884
nolb,leanmd,long,224.870205
nolb,leanmd,long,237.939119
nolb,leanmd,long,261.715889
nolb,leanmd,long,261.523008
nolb,leanmd,long,262.292862
nolb,leanmd,long,272.008896
nolb,leanmd,long,255.223989
nolb,leanmd,long,264.132023
nolb,leanmd,long,254.585981
nolb,leanmd,long,267.381907
nolb,leanmd,long,248.909950
nolb,leanmd,long,273.687840
nolb,leanmd,long,266.553164
nolb,leanmd,long,261.478901
nolb,leanmd,long,251.670837
nolb,leanmd,long,348.698139
nolb,leanmd,long,552.092791
nolb,leanmd,long,555.682898
nolb,leanmd,long,522.912979
nolb,leanmd,long,242.707968
nolb,leanmd,long,241.766930
nolb,leanmd,long,220.325947
nolb,leanmd,long,187.805891
nolb,leanmd,long,137.784958
nolb,leanmd,long,158.813953
nolb,leanmd,long,192.363024
nolb,leanmd,long,1140.926123
nolb,leanmd,long,307.655096
nolb,leanmd,long,192.743063
nolb,leanmd,long,199.823141
nolb,leanmd,long,185.781956
nolb,leanmd,long,225.086927
nolb,leanmd,long,237.854004
nolb,leanmd,long,237.165928
nolb,leanmd,long,251.655102
nolb,leanmd,long,420.348883
nolb,leanmd,long,117.273092
nolb,leanmd,long,250.138998
nolb,leanmd,long,234.827042
nolb,leanmd,long,245.591879
nolb,leanmd,long,265.012026
nolb,leanmd,long,250.200987
nolb,leanmd,long,249.732018
nolb,leanmd,long,253.630877
nolb,leanmd,long,270.318031
nolb,leanmd,long,265.525103
nolb,leanmd,long,277.939081
nolb,leanmd,long,270.308018
nolb,leanmd,long,271.937847
nolb,leanmd,long,280.355930
nolb,leanmd,long,260.197163
nolb,leanmd,long,248.922110
nolb,leanmd,long,243.723869
nolb,leanmd,long,255.046129
nolb,leanmd,long,251.686096
nolb,leanmd,long,247.025967
nolb,leanmd,long,1277.781010
nolb,leanmd,long,244.753122
nolb,leanmd,long,280.481100
nolb,leanmd,long,216.063023
nolb,leanmd,long,232.702971
nolb,leanmd,long,172.511101
nolb,leanmd,long,181.718111
nolb,leanmd,long,213.633060
nolb,leanmd,long,223.381996
nolb,leanmd,long,243.911028
nolb,leanmd,long,241.041899
nolb,leanmd,long,258.746147
nolb,leanmd,long,260.626078
nolb,leanmd,long,267.072916
nolb,leanmd,long,263.332129
nolb,leanmd,long,281.043053
nolb,leanmd,long,259.526968
nolb,leanmd,long,272.716999
nolb,leanmd,long,273.180962
nolb,leanmd,long,404.073000
nolb,leanmd,long,117.136002
nolb,leanmd,long,258.842945
nolb,leanmd,long,239.928007
nolb,leanmd,long,265.949011
nolb,leanmd,long,270.852089
nolb,leanmd,long,275.198936
nolb,leanmd,long,262.157917
nolb,leanmd,long,251.708984
nolb,leanmd,long,250.036001
nolb,leanmd,long,219.215870
nolb,leanmd,long,1324.775934
nolb,leanmd,long,261.238098
nolb,leanmd,long,278.985023
nolb,leanmd,long,206.110001
nolb,leanmd,long,225.816011
nolb,leanmd,long,225.471020
nolb,leanmd,long,174.278021
nolb,leanmd,long,210.307837
nolb,leanmd,long,207.118988
nolb,leanmd,long,377.541780
nolb,leanmd,long,128.074884
nolb,leanmd,long,322.234154
nolb,leanmd,long,230.040073
nolb,leanmd,long,198.929071
nolb,leanmd,long,242.969990
nolb,leanmd,long,269.272089
nolb,leanmd,long,288.526058
nolb,leanmd,long,263.186932
nolb,leanmd,long,268.791914
nolb,leanmd,long,261.374950
nolb,leanmd,long,252.758980
nolb,leanmd,long,266.584873
nolb,leanmd,long,269.947052
nolb,leanmd,long,260.977030
nolb,leanmd,long,265.032053
nolb,leanmd,long,252.519131
nolb,leanmd,long,253.859997
nolb,leanmd,long,248.840094
nolb,leanmd,long,252.948046
nolb,leanmd,long,340.602875
nolb,leanmd,long,508.365154
nolb,leanmd,long,608.355045
nolb,leanmd,long,528.444052
nolb,leanmd,long,235.776186
nolb,leanmd,long,217.283964
nolb,leanmd,long,192.698002
nolb,leanmd,long,180.227995
nolb,leanmd,long,144.549847
nolb,leanmd,long,189.003944
nolb,leanmd,long,189.038992
nolb,leanmd,long,1076.858044
nolb,leanmd,long,265.891790
nolb,leanmd,long,282.765150
nolb,leanmd,long,207.443953
nolb,leanmd,long,169.839144
nolb,leanmd,long,212.898016
nolb,leanmd,long,219.420195
nolb,leanmd,long,244.357109
nolb,leanmd,long,249.647141
nolb,leanmd,long,411.969900
nolb,leanmd,long,149.803877
nolb,leanmd,long,231.792927
nolb,leanmd,long,230.780125
nolb,leanmd,long,247.588873
nolb,leanmd,long,258.598089
nolb,leanmd,long,255.584002
nolb,leanmd,long,276.887178
nolb,leanmd,long,260.174990
nolb,leanmd,long,260.892868
nolb,leanmd,long,263.998032
nolb,leanmd,long,277.827978
nolb,leanmd,long,273.718119
nolb,leanmd,long,276.685953
nolb,leanmd,long,251.433134
nolb,leanmd,long,256.470919
nolb,leanmd,long,267.723083
nolb,leanmd,long,248.094082
nolb,leanmd,long,247.361898
nolb,leanmd,long,245.608091
nolb,leanmd,long,245.306015
nolb,leanmd,long,1254.446030
nolb,leanmd,long,295.492887
nolb,leanmd,long,238.916874
nolb,leanmd,long,205.014944
nolb,leanmd,long,215.691090
nolb,leanmd,long,193.426132
nolb,leanmd,long,213.941813
nolb,leanmd,long,202.835083
nolb,leanmd,long,230.831861
nolb,leanmd,long,240.966797
nolb,leanmd,long,247.433901
nolb,leanmd,long,247.164965
nolb,leanmd,long,249.809980
nolb,leanmd,long,255.003929
nolb,leanmd,long,263.731956
nolb,leanmd,long,279.072046
nolb,leanmd,long,265.016079
nolb,leanmd,long,283.335924
nolb,leanmd,long,275.308847
nolb,leanmd,long,395.383120
nolb,leanmd,long,169.110775
nolb,leanmd,long,228.412867
nolb,leanmd,long,223.013878
nolb,leanmd,long,272.524118
nolb,leanmd,long,254.690886
nolb,leanmd,long,251.957893
nolb,leanmd,long,262.408972
nolb,leanmd,long,266.006947
nolb,leanmd,long,266.066074
nolb,leanmd,long,211.744070
nolb,leanmd,long,1270.083904
nolb,leanmd,long,309.947014
nolb,leanmd,long,237.009048
nolb,leanmd,long,231.503010
nolb,leanmd,long,200.046062
nolb,leanmd,long,162.974119
nolb,leanmd,long,204.144001
nolb,leanmd,long,237.283945
nolb,leanmd,long,252.432108
nolb,leanmd,long,422.000885
nolb,leanmd,long,124.148130
nolb,leanmd,long,261.403799
nolb,leanmd,long,225.060940
nolb,leanmd,long,247.494936
nolb,leanmd,long,267.369986
nolb,leanmd,long,249.202967
nolb,leanmd,long,250.491142
nolb,leanmd,long,252.970934
nolb,leanmd,long,266.383886
nolb,leanmd,long,258.264065
nolb,leanmd,long,261.579990
nolb,leanmd,long,275.799990
nolb,leanmd,long,277.413845
nolb,leanmd,long,273.708105
nolb,leanmd,long,259.522915
nolb,leanmd,long,254.522085
nolb,leanmd,long,252.249956
nolb,leanmd,long,249.510050
nolb,leanmd,long,251.425982
nolb,leanmd,long,310.702085
nolb,leanmd,long,998.111010
nolb,leanmd,long,126.777887
nolb,leanmd,long,469.099045
nolb,leanmd,long,222.664118
nolb,leanmd,long,209.565878
nolb,leanmd,long,187.838078
nolb,leanmd,long,208.096027
nolb,leanmd,long,154.187202
nolb,leanmd,long,213.963985
nolb,leanmd,long,203.014135
nolb,leanmd,long,1153.334856
nolb,leanmd,long,261.079073
nolb,leanmd,long,254.400015
nolb,leanmd,long,199.630022
nolb,leanmd,long,190.174103
nolb,leanmd,long,209.930897
nolb,leanmd,long,232.144117
nolb,leanmd,long,240.149975
nolb,leanmd,long,248.968124
nolb,leanmd,long,409.612894
nolb,leanmd,long,147.670031
nolb,leanmd,long,232.552767
nolb,leanmd,long,232.740879
nolb,leanmd,long,240.929127
nolb,leanmd,long,273.730993
nolb,leanmd,long,253.628016
nolb,leanmd,long,256.107092
nolb,leanmd,long,269.225121
nolb,leanmd,long,254.709959
nolb,leanmd,long,259.129047
nolb,leanmd,long,273.015022
nolb,leanmd,long,262.891054
nolb,leanmd,long,283.411026
nolb,leanmd,long,255.664825
nolb,leanmd,long,262.651920
nolb,leanmd,long,258.106947
nolb,leanmd,long,248.631954
nolb,leanmd,long,248.323917
nolb,leanmd,long,255.934954
nolb,leanmd,long,249.176025
nolb,leanmd,long,1202.955008
nolb,leanmd,long,252.252102
nolb,leanmd,long,270.339012
nolb,leanmd,long,225.348949
nolb,leanmd,long,178.302050
nolb,leanmd,long,223.474026
nolb,leanmd,long,205.148935
nolb,leanmd,long,228.663921
nolb,leanmd,long,253.020048
nolb,leanmd,long,249.311924
nolb,leanmd,long,263.316870
nolb,leanmd,long,258.959055
nolb,leanmd,long,267.569065
nolb,leanmd,long,258.272886
nolb,leanmd,long,253.529072
nolb,leanmd,long,250.994921
nolb,leanmd,long,249.211788
nolb,leanmd,long,253.030062
nolb,leanmd,long,272.616148
nolb,leanmd,long,398.615837
nolb,leanmd,long,117.388964
nolb,leanmd,long,258.676052
nolb,leanmd,long,230.558157
nolb,leanmd,long,237.346172
nolb,leanmd,long,244.724035
nolb,leanmd,long,254.331112
nolb,leanmd,long,264.099836
nolb,leanmd,long,264.879942
nolb,leanmd,long,264.965057
nolb,leanmd,long,255.990982
nolb,leanmd,long,1370.903015
nolb,leanmd,long,285.463095
nolb,leanmd,long,242.675066
nolb,leanmd,long,182.594061
nolb,leanmd,long,183.529854
nolb,leanmd,long,205.507040
nolb,leanmd,long,217.180014
nolb,leanmd,long,259.428024
nolb,leanmd,long,249.309063
nolb,leanmd,long,411.185980
nolb,leanmd,long,102.174044
nolb,leanmd,long,278.692007
nolb,leanmd,long,236.086845
nolb,leanmd,long,245.700836
nolb,leanmd,long,243.453026
nolb,leanmd,long,267.333984
nolb,leanmd,long,246.797085
nolb,leanmd,long,251.067877
nolb,leanmd,long,251.822948
nolb,leanmd,long,254.105091
nolb,leanmd,long,249.520063
nolb,leanmd,long,267.581940
nolb,leanmd,long,265.501976
nolb,leanmd,long,272.239923
nolb,leanmd,long,285.853148
nolb,leanmd,long,257.624149
nolb,leanmd,long,250.301123
nolb,leanmd,long,252.482891
nolb,leanmd,long,248.229027
nolb,leanmd,long,347.923040
nolb,leanmd,short,521.147966
nolb,leanmd,short,576.482058
nolb,leanmd,short,478.029013
nolb,leanmd,short,229.678869
nolb,leanmd,short,208.694935
nolb,leanmd,short,165.762186
nolb,leanmd,short,167.455912
nolb,leanmd,short,210.180044
nolb,leanmd,short,193.199873
nolb,leanmd,short,239.916086
nolb,leanmd,short,1094.214201
nolb,leanmd,short,283.884048
nolb,leanmd,short,243.366957
nolb,leanmd,short,188.833952
nolb,leanmd,short,197.293043
nolb,leanmd,short,209.173918
nolb,leanmd,short,248.193979
nolb,leanmd,short,270.035028
nolb,leanmd,short,248.383045
nolb,leanmd,short,370.559931
nolb,leanmd,short,1227.479935
nolb,leanmd,short,247.044086
nolb,leanmd,short,293.619156
nolb,leanmd,short,219.614983
nolb,leanmd,short,194.392920
nolb,leanmd,short,174.171209
nolb,leanmd,short,213.504791
nolb,leanmd,short,220.833063
nolb,leanmd,short,236.107111
nolb,leanmd,short,226.500034
nolb,leanmd,short,1199.997902
nolb,leanmd,short,319.144011
nolb,leanmd,short,198.676109
nolb,leanmd,short,197.059155
nolb,leanmd,short,210.114002
nolb,leanmd,short,183.523893
nolb,leanmd,short,230.715036
nolb,leanmd,short,237.849951
nolb,leanmd,short,246.886015
nolb,leanmd,short,394.833088
nolb,leanmd,short,1286.381960
nolb,leanmd,short,235.311985
nolb,leanmd,short,253.329992
nolb,leanmd,short,187.282085
nolb,leanmd,short,182.029963
nolb,leanmd,short,220.184088
nolb,leanmd,short,231.749058
nolb,leanmd,short,260.430098
nolb,leanmd,short,248.289824
nolb,leanmd,short,242.218971
nolb,leanmd,short,1104.432106
nolb,leanmd,short,277.292967
nolb,leanmd,short,280.218840
nolb,leanmd,short,210.568190
nolb,leanmd,short,205.918074
nolb,leanmd,short,201.408148
nolb,leanmd,short,179.127932
nolb,leanmd,short,213.787079
nolb,leanmd,short,251.497030
nolb,leanmd,short,398.283958
nolb,leanmd,short,1198.809862
nolb,leanmd,short,263.599873
nolb,leanmd,short,237.833023
nolb,leanmd,short,189.419985
nolb,leanmd,short,204.051018
nolb,leanmd,short,217.033863
nolb,leanmd,short,242.331028
nolb,leanmd,short,256.736040
nolb,leanmd,short,249.265909
nolb,leanmd,short,240.679979
nolb,leanmd,short,1055.812120
nolb,leanmd,short,250.190973
nolb,leanmd,short,274.737835
nolb,leanmd,short,230.762005
nolb,leanmd,short,227.683067
nolb,leanmd,short,171.079159
nolb,leanmd,short,215.888023
nolb,leanmd,short,208.851099
nolb,leanmd,short,229.161978
nolb,leanmd,short,417.628050
nolb,leanmd,short,1260.729074
nolb,leanmd,short,251.621008
nolb,leanmd,short,272.747040
nolb,leanmd,short,200.859070
nolb,leanmd,short,197.884083
nolb,leanmd,short,204.771996
nolb,leanmd,short,234.458923
nolb,leanmd,short,232.460976
nolb,leanmd,short,228.460073
nolb,leanmd,short,226.392031
nolb,leanmd,short,1103.416920
nolb,leanmd,short,283.511162
nolb,leanmd,short,291.301012
nolb,leanmd,short,220.664978
nolb,leanmd,short,206.642151
nolb,leanmd,short,168.746948
nolb,leanmd,short,202.200174
nolb,leanmd,short,217.572927
nolb,leanmd,short,245.354176
nolb,leanmd,short,443.861961
nolb,leanmd,short,544.518232
nolb,leanmd,short,503.678083
nolb,leanmd,short,414.515972
nolb,leanmd,short,239.266872
nolb,leanmd,short,257.625103
nolb,leanmd,short,207.710028
nolb,leanmd,short,221.647978
nolb,leanmd,short,162.205935
nolb,leanmd,short,206.870079
nolb,leanmd,short,213.536978
nolb,leanmd,short,1166.235924
nolb,leanmd,short,263.246059
nolb,leanmd,short,247.337103
nolb,leanmd,short,213.181973
nolb,leanmd,short,170.403957
nolb,leanmd,short,208.288908
nolb,leanmd,short,238.802910
nolb,leanmd,short,256.016016
nolb,leanmd,short,255.398035
nolb,leanmd,short,377.855062
nolb,leanmd,short,1305.830002
nolb,leanmd,short,247.276068
nolb,leanmd,short,236.746073
nolb,leanmd,short,186.794043
nolb,leanmd,short,213.309050
nolb,leanmd,short,200.176954
nolb,leanmd,short,232.172012
nolb,leanmd,short,262.762785
nolb,leanmd,short,256.029844
nolb,leanmd,short,243.338823
nolb,leanmd,short,1115.536213
nolb,leanmd,short,292.169809
nolb,leanmd,short,243.045092
nolb,leanmd,short,221.588135
nolb,leanmd,short,184.842110
nolb,leanmd,short,165.359020
nolb,leanmd,short,216.993809
nolb,leanmd,short,243.201971
nolb,leanmd,short,252.271175
nolb,leanmd,short,398.046017
nolb,leanmd,short,1232.034206
nolb,leanmd,short,290.666819
nolb,leanmd,short,236.366034
nolb,leanmd,short,228.960991
nolb,leanmd,short,194.443226
nolb,leanmd,short,176.259995
nolb,leanmd,short,212.142944
nolb,leanmd,short,244.628191
nolb,leanmd,short,250.126123
nolb,leanmd,short,237.293959
nolb,leanmd,short,1078.329086
nolb,leanmd,short,265.149117
nolb,leanmd,short,267.081976
nolb,leanmd,short,195.867062
nolb,leanmd,short,188.790083
nolb,leanmd,short,202.895164
nolb,leanmd,short,259.804964
nolb,leanmd,short,266.252041
nolb,leanmd,short,260.527849
nolb,leanmd,short,352.416039
nolb,leanmd,short,1299.094915
nolb,leanmd,short,286.400080
nolb,leanmd,short,230.619192
nolb,leanmd,short,226.113081
nolb,leanmd,short,171.419859
nolb,leanmd,short,197.052956
nolb,leanmd,short,204.318047
nolb,leanmd,short,218.677998
nolb,leanmd,short,249.768019
nolb,leanmd,short,246.663094
nolb,leanmd,short,1150.214195
nolb,leanmd,short,286.530972
nolb,leanmd,short,223.663092
nolb,leanmd,short,188.768148
nolb,leanmd,short,184.180021
nolb,leanmd,short,197.417021
nolb,leanmd,short,249.527931
nolb,leanmd,short,252.318859
nolb,leanmd,short,246.477127
nolb,leanmd,short,395.689964
nolb,leanmd,short,1248.614073
nolb,leanmd,short,286.920071
nolb,leanmd,short,250.276089
nolb,leanmd,short,186.244965
nolb,leanmd,short,190.675020
nolb,leanmd,short,203.706026
nolb,leanmd,short,208.155870
nolb,leanmd,short,214.265108
nolb,leanmd,short,241.537094
nolb,leanmd,short,244.979858
nolb,leanmd,short,1186.610937
nolb,leanmd,short,287.831068
nolb,leanmd,short,276.967049
nolb,leanmd,short,233.214140
nolb,leanmd,short,225.089073
nolb,leanmd,short,221.580029
nolb,leanmd,short,194.094896
nolb,leanmd,short,175.693035
nolb,leanmd,short,192.986012
nolb,leanmd,short,415.302992
nolb,leanmd,short,527.440071
nolb,leanmd,short,542.176008
nolb,leanmd,short,391.735077
nolb,leanmd,short,330.019951
nolb,leanmd,short,238.413811
nolb,leanmd,short,227.532864
nolb,leanmd,short,212.598085
nolb,leanmd,short,193.634987
nolb,leanmd,short,169.827938
nolb,leanmd,short,170.122147
nolb,leanmd,short,1104.609013
nolb,leanmd,short,251.667976
nolb,leanmd,short,271.835089
nolb,leanmd,short,203.619003
nolb,leanmd,short,193.346024
nolb,leanmd,short,218.397856
nolb,leanmd,short,227.926016
nolb,leanmd,short,237.796068
nolb,leanmd,short,255.961895
nolb,leanmd,short,395.933867
nolb,leanmd,short,1277.093887
nolb,leanmd,short,290.713072
nolb,leanmd,short,213.232040
nolb,leanmd,short,188.995838
nolb,leanmd,short,190.819025
nolb,leanmd,short,203.699827
nolb,leanmd,short,238.536119
nolb,leanmd,short,254.694939
nolb,leanmd,short,250.214100
nolb,leanmd,short,235.363960
nolb,leanmd,short,1090.647936
nolb,leanmd,short,243.306160
nolb,leanmd,short,279.392004
nolb,leanmd,short,210.689068
nolb,leanmd,short,190.516949
nolb,leanmd,short,195.400000
nolb,leanmd,short,220.947027
nolb,leanmd,short,224.423170
nolb,leanmd,short,242.440939
nolb,leanmd,short,418.334961
nolb,leanmd,short,1303.146839
nolb,leanmd,short,254.352808
nolb,leanmd,short,226.824045
nolb,leanmd,short,198.865891
nolb,leanmd,short,184.583902
nolb,leanmd,short,223.942041
nolb,leanmd,short,245.975018
nolb,leanmd,short,257.879019
nolb,leanmd,short,242.043972
nolb,leanmd,short,245.992899
nolb,leanmd,short,1098.217964
nolb,leanmd,short,299.521923
nolb,leanmd,short,234.300137
nolb,leanmd,short,185.061932
nolb,leanmd,short,183.443069
nolb,leanmd,short,206.349850
nolb,leanmd,short,231.568098
nolb,leanmd,short,252.671957
nolb,leanmd,short,252.093792
nolb,leanmd,short,386.036158
nolb,leanmd,short,1255.300999
nolb,leanmd,short,274.043798
nolb,leanmd,short,256.017923
nolb,leanmd,short,202.023029
nolb,leanmd,short,192.356110
nolb,leanmd,short,209.047079
nolb,leanmd,short,242.496967
nolb,leanmd,short,244.636059
nolb,leanmd,short,241.590023
nolb,leanmd,short,242.510080
nolb,leanmd,short,1100.849867
nolb,leanmd,short,230.707169
nolb,leanmd,short,266.906977
nolb,leanmd,short,226.109028
nolb,leanmd,short,196.429014
nolb,leanmd,short,180.983067
nolb,leanmd,short,204.322100
nolb,leanmd,short,224.195004
nolb,leanmd,short,231.676102
nolb,leanmd,short,432.424068
nolb,leanmd,short,1270.631075
nolb,leanmd,short,266.601086
nolb,leanmd,short,267.446995
nolb,leanmd,short,192.280054
nolb,leanmd,short,181.647062
nolb,leanmd,short,216.217995
nolb,leanmd,short,233.437061
nolb,leanmd,short,257.318974
nolb,leanmd,short,249.349833
nolb,leanmd,short,231.259108
nolb,leanmd,short,1125.314951
nolb,leanmd,short,296.297073
nolb,leanmd,short,214.926958
nolb,leanmd,short,214.454889
nolb,leanmd,short,195.131063
nolb,leanmd,short,187.491894
nolb,leanmd,short,228.714228
nolb,leanmd,short,237.689018
nolb,leanmd,short,252.609015
nolb,leanmd,short,440.296173
nolb,leanmd,short,531.491995
nolb,leanmd,short,555.048943
nolb,leanmd,short,480.629921
nolb,leanmd,short,339.610100
nolb,leanmd,short,228.707790
nolb,leanmd,short,222.724199
nolb,leanmd,short,200.010061
nolb,leanmd,short,172.096014
nolb,leanmd,short,114.737034
nolb,leanmd,short,157.054186
nolb,leanmd,short,1107.944012
nolb,leanmd,short,254.461050
nolb,leanmd,short,258.899927
nolb,leanmd,short,214.123964
nolb,leanmd,short,187.714815
nolb,leanmd,short,188.074827
nolb,leanmd,short,225.931168
nolb,leanmd,short,245.810032
nolb,leanmd,short,258.041859
nolb,leanmd,short,394.644022
nolb,leanmd,short,1280.498981
nolb,leanmd,short,246.236086
nolb,leanmd,short,276.620150
nolb,leanmd,short,203.299046
nolb,leanmd,short,193.145990
nolb,leanmd,short,199.471951
nolb,leanmd,short,211.701870
nolb,leanmd,short,231.230974
nolb,leanmd,short,243.366003
nolb,leanmd,short,240.973949
nolb,leanmd,short,1127.832174
nolb,leanmd,short,278.418064
nolb,leanmd,short,247.555971
nolb,leanmd,short,213.072777
nolb,leanmd,short,182.916880
nolb,leanmd,short,204.721928
nolb,leanmd,short,245.787859
nolb,leanmd,short,246.957064
nolb,leanmd,short,238.002062
nolb,leanmd,short,394.720078
nolb,leanmd,short,1299.887896
nolb,leanmd,short,240.393877
nolb,leanmd,short,271.103859
nolb,leanmd,short,220.582962
nolb,leanmd,short,209.881783
nolb,leanmd,short,174.062014
nolb,leanmd,short,220.985889
nolb,leanmd,short,239.578962
nolb,leanmd,short,234.504223
nolb,leanmd,short,237.436056
nolb,leanmd,short,1094.931841
nolb,leanmd,short,255.124807
nolb,leanmd,short,248.517990
nolb,leanmd,short,197.438002
nolb,leanmd,short,187.237978
nolb,leanmd,short,218.298912
nolb,leanmd,short,238.546133
nolb,leanmd,short,246.545076
nolb,leanmd,short,250.958920
nolb,leanmd,short,386.716127
nolb,leanmd,short,1295.913935
nolb,leanmd,short,234.200954
nolb,leanmd,short,255.785942
nolb,leanmd,short,191.983938
nolb,leanmd,short,189.368010
nolb,leanmd,short,211.372137
nolb,leanmd,short,237.446070
nolb,leanmd,short,259.588957
nolb,leanmd,short,250.610113
nolb,leanmd,short,252.954006
nolb,leanmd,short,1094.135046
nolb,leanmd,short,262.618065
nolb,leanmd,short,241.600990
nolb,leanmd,short,164.339066
nolb,leanmd,short,199.087858
nolb,leanmd,short,214.783907
nolb,leanmd,short,233.963966
nolb,leanmd,short,250.155926
nolb,leanmd,short,253.880024
nolb,leanmd,short,384.389877
nolb,leanmd,short,1232.573032
nolb,leanmd,short,293.386936
nolb,leanmd,short,242.913961
nolb,leanmd,short,209.381104
nolb,leanmd,short,179.297924
nolb,leanmd,short,203.284025
nolb,leanmd,short,215.046167
nolb,leanmd,short,233.644962
nolb,leanmd,short,247.804880
nolb,leanmd,short,236.531019
nolb,leanmd,short,1108.607054
nolb,leanmd,short,265.995026
nolb,leanmd,short,224.576950
nolb,leanmd,short,188.890934
nolb,leanmd,short,207.262039
nolb,leanmd,short,209.929943
nolb,leanmd,short,234.095812
nolb,leanmd,short,244.616985
nolb,leanmd,short,259.739161
nolb,leanmd,short,422.885895
nolb,leanmd,short,482.085943
nolb,leanmd,short,639.592886
nolb,leanmd,short,534.271955
nolb,leanmd,short,226.660013
nolb,leanmd,short,231.646061
nolb,leanmd,short,216.058969
nolb,leanmd,short,186.028957
nolb,leanmd,short,165.586948
nolb,leanmd,short,157.579899
nolb,leanmd,short,163.025856
nolb,leanmd,short,1111.273050
nolb,leanmd,short,227.730989
nolb,leanmd,short,256.260872
nolb,leanmd,short,185.779095
nolb,leanmd,short,199.345112
nolb,leanmd,short,224.372149
nolb,leanmd,short,241.417885
nolb,leanmd,short,252.573013
nolb,leanmd,short,249.134064
nolb,leanmd,short,375.243902
nolb,leanmd,short,1309.170008
nolb,leanmd,short,278.574944
nolb,leanmd,short,246.071100
nolb,leanmd,short,216.980934
nolb,leanmd,short,180.864096
nolb,leanmd,short,180.626869
nolb,leanmd,short,225.219011
nolb,leanmd,short,255.257130
nolb,leanmd,short,245.841980
nolb,leanmd,short,236.809015
nolb,leanmd,short,1090.593100
nolb,leanmd,short,268.967867
nolb,leanmd,short,274.195194
nolb,leanmd,short,216.791868
nolb,leanmd,short,192.860842
nolb,leanmd,short,196.604967
nolb,leanmd,short,209.868193
nolb,leanmd,short,217.736959
nolb,leanmd,short,237.171173
nolb,leanmd,short,427.268028
nolb,leanmd,short,1275.388956
nolb,leanmd,short,260.274172
nolb,leanmd,short,237.370014
nolb,leanmd,short,184.159994
nolb,leanmd,short,187.362909
