sched,app,step_time
nolb,leanmd,1228.065968
nolb,leanmd,1688.173056
nolb,leanmd,1674.829960
nolb,leanmd,1657.577038
nolb,leanmd,1635.231972
nolb,leanmd,1567.756176
nolb,leanmd,1385.133028
nolb,leanmd,2700.428963
nolb,leanmd,1254.096031
nolb,leanmd,1767.019033
nolb,leanmd,1154.270887
nolb,leanmd,1798.923969
nolb,leanmd,1679.178953
nolb,leanmd,1597.995996
nolb,leanmd,1582.881927
nolb,leanmd,1584.578991
nolb,leanmd,2157.907009
nolb,leanmd,2554.968834
nolb,leanmd,1082.319021
nolb,leanmd,1907.181025
nolb,leanmd,1227.514029
nolb,leanmd,1844.859838
nolb,leanmd,1605.470896
nolb,leanmd,1668.253183
nolb,leanmd,1549.456835
nolb,leanmd,1582.018137
nolb,leanmd,1475.733995
nolb,leanmd,2666.110992
nolb,leanmd,1209.236860
nolb,leanmd,1851.059914
nolb,leanmd,1185.854912
nolb,leanmd,1873.425007
nolb,leanmd,1658.796072
nolb,leanmd,1582.870007
nolb,leanmd,1583.024025
nolb,leanmd,1618.848085
nolb,leanmd,2119.883060
nolb,leanmd,2560.086012
nolb,leanmd,1255.518913
nolb,leanmd,1803.767204
nolb,leanmd,1158.547163
nolb,leanmd,1865.421057
nolb,leanmd,1690.804958
nolb,leanmd,1584.259987
nolb,leanmd,1618.420124
nolb,leanmd,1549.789906
nolb,leanmd,1474.135160
nolb,leanmd,2524.818182
nolb,leanmd,1287.513971
nolb,leanmd,1837.894917
nolb,leanmd,1155.146837
nolb,leanmd,1919.612885
nolb,leanmd,1622.092962
nolb,leanmd,1616.968155
nolb,leanmd,1584.324121
nolb,leanmd,1618.990183
nolb,leanmd,2124.387026
nolb,leanmd,2448.355913
nolb,leanmd,1115.576982
nolb,leanmd,1833.713055
nolb,leanmd,1187.294006
nolb,leanmd,1946.258068
nolb,leanmd,1615.406990
nolb,leanmd,1588.031054
nolb,leanmd,1585.039139
nolb,leanmd,1583.927155
nolb,leanmd,1508.665085
nolb,leanmd,2668.025970
nolb,leanmd,1290.782928
nolb,leanmd,1765.036106
nolb,leanmd,1165.618896
nolb,leanmd,1945.162058
nolb,leanmd,1615.896940
nolb,leanmd,1584.685087
nolb,leanmd,1583.093882
nolb,leanmd,1584.227800
nolb,leanmd,2125.705957
nolb,leanmd,2613.620043
nolb,leanmd,1058.705091
nolb,leanmd,1799.872160
nolb,leanmd,1185.986042
nolb,leanmd,1876.327038
nolb,leanmd,1653.032064
nolb,leanmd,1583.422899
nolb,leanmd,1585.548878
nolb,leanmd,1616.808176
nolb,leanmd,1474.911928
nolb,leanmd,2668.614864
nolb,leanmd,968.822956
nolb,leanmd,2091.216087
nolb,leanmd,1182.777166
nolb,leanmd,2016.919136
nolb,leanmd,1583.534956
nolb,leanmd,1583.276033
nolb,leanmd,1584.026098
nolb,leanmd,1657.925844
nolb,leanmd,2303.739071
nolb,leanmd,2387.090921
nolb,leanmd,1317.036867
nolb,leanmd,2139.899015
nolb,leanmd,1761.605978
nolb,leanmd,1920.123100
nolb,leanmd,1619.899035
nolb,leanmd,1619.436979
nolb,leanmd,1585.711956
nolb,leanmd,1618.134975
nolb,leanmd,1405.522108
nolb,leanmd,2158.759832
nolb,leanmd,2571.082830
nolb,leanmd,1438.930035
nolb,leanmd,1118.021011
nolb,leanmd,1868.365049
nolb,leanmd,1366.469860
nolb,leanmd,1584.658146
nolb,leanmd,1584.159136
nolb,leanmd,1583.543062
nolb,leanmd,2171.998024
nolb,leanmd,1908.958912
nolb,leanmd,2526.882887
nolb,leanmd,1430.814981
nolb,leanmd,1153.219938
nolb,leanmd,1690.374851
nolb,leanmd,1584.058046
nolb,leanmd,1586.074114
nolb,leanmd,1580.539942
nolb,leanmd,1584.308863
nolb,leanmd,1439.229012
nolb,leanmd,2305.854082
nolb,leanmd,2337.653875
nolb,leanmd,1332.463026
nolb,leanmd,1155.887127
nolb,leanmd,1808.701038
nolb,leanmd,1475.317955
nolb,leanmd,1584.119081
nolb,leanmd,1654.334068
nolb,leanmd,1585.237980
nolb,leanmd,2088.042021
nolb,leanmd,2017.461777
nolb,leanmd,2412.642956
nolb,leanmd,1363.964081
nolb,leanmd,1119.064093
nolb,leanmd,1726.377010
nolb,leanmd,1618.707895
nolb,leanmd,1548.455000
nolb,leanmd,1583.436012
nolb,leanmd,1584.061861
nolb,leanmd,1475.205898
nolb,leanmd,2519.840956
nolb,leanmd,2128.053188
nolb,leanmd,1363.995075
nolb,leanmd,1192.709923
nolb,leanmd,1653.367996
nolb,leanmd,1617.304087
nolb,leanmd,1619.265079
nolb,leanmd,1565.572023
nolb,leanmd,1578.846931
nolb,leanmd,2090.177059
nolb,leanmd,2157.481909
nolb,leanmd,2236.819983
nolb,leanmd,1364.886999
nolb,leanmd,1116.636038
nolb,leanmd,1726.999044
nolb,leanmd,1546.190023
nolb,leanmd,1584.687948
nolb,leanmd,1584.387064
nolb,leanmd,1583.595037
nolb,leanmd,1474.221945
nolb,leanmd,2557.287931
nolb,leanmd,2157.800913
nolb,leanmd,1336.641073
nolb,leanmd,1118.336916
nolb,leanmd,1721.891880
nolb,leanmd,1549.464941
nolb,leanmd,1581.988096
nolb,leanmd,1620.751143
nolb,leanmd,1582.651854
nolb,leanmd,2197.744131
nolb,leanmd,1942.925930
nolb,leanmd,2518.243790
nolb,leanmd,1371.501923
nolb,leanmd,1114.861012
nolb,leanmd,1509.361029
nolb,leanmd,1717.483997
nolb,leanmd,1597.985029
nolb,leanmd,1615.483046
nolb,leanmd,1620.696068
nolb,leanmd,1475.156069
nolb,leanmd,2631.274939
nolb,leanmd,2017.932892
nolb,leanmd,1369.568825
nolb,leanmd,1117.350817
nolb,leanmd,1792.279959
nolb,leanmd,1584.167004
nolb,leanmd,1654.624224
nolb,leanmd,1598.330021
nolb,leanmd,1584.078074
nolb,leanmd,2304.788113
nolb,leanmd,2704.151869
nolb,leanmd,1423.361063
nolb,leanmd,1940.516949
nolb,leanmd,1477.030993
nolb,leanmd,1870.578051
nolb,leanmd,1621.632099
nolb,leanmd,1597.249985
nolb,leanmd,1596.311092
nolb,leanmd,1620.125055
nolb,leanmd,1465.849161
nolb,leanmd,3165.939808
nolb,leanmd,1221.226931
nolb,leanmd,1152.189016
nolb,leanmd,1546.185017
nolb,leanmd,2088.520050
nolb,leanmd,1512.387037
nolb,leanmd,1579.814911
nolb,leanmd,1586.883068
nolb,leanmd,1584.057808
nolb,leanmd,2105.030060
nolb,leanmd,2903.867006
nolb,leanmd,1329.018116
nolb,leanmd,1221.455097
nolb,leanmd,1295.283794
nolb,leanmd,1925.112963
nolb,leanmd,1652.767181
nolb,leanmd,1617.882967
nolb,leanmd,1514.784098
nolb,leanmd,1587.049007
nolb,leanmd,1472.980022
nolb,leanmd,3097.182989
nolb,leanmd,1364.742994
nolb,leanmd,1258.038998
nolb,leanmd,1178.455114
nolb,leanmd,2062.821865
nolb,leanmd,1619.960070
nolb,leanmd,1583.821058
nolb,leanmd,1547.572851
nolb,leanmd,1618.628025
nolb,leanmd,2089.337826
nolb,leanmd,2810.543060
nolb,leanmd,1329.305172
nolb,leanmd,1226.422071
nolb,leanmd,1366.447210
nolb,leanmd,1906.655073
nolb,leanmd,1583.675861
nolb,leanmd,1585.777998
nolb,leanmd,1630.004168
nolb,leanmd,1618.211031
nolb,leanmd,1441.120148
nolb,leanmd,3095.362186
nolb,leanmd,1340.698004
nolb,leanmd,1255.954027
nolb,leanmd,1184.341908
nolb,leanmd,2016.140938
nolb,leanmd,1511.922121
nolb,leanmd,1584.565163
nolb,leanmd,1583.231926
nolb,leanmd,1586.565018
nolb,leanmd,2192.519903
nolb,leanmd,2779.377937
nolb,leanmd,1362.879038
nolb,leanmd,1292.493105
nolb,leanmd,1187.688112
nolb,leanmd,1907.692194
nolb,leanmd,1670.048952
nolb,leanmd,1617.367983
nolb,leanmd,1585.860014
nolb,leanmd,1582.022905
nolb,leanmd,1439.386129
nolb,leanmd,3101.042986
nolb,leanmd,1331.248999
nolb,leanmd,1291.655064
nolb,leanmd,1153.081179
nolb,leanmd,1981.272936
nolb,leanmd,1503.567934
nolb,leanmd,1634.407997
nolb,leanmd,1647.920132
nolb,leanmd,1618.024826
nolb,leanmd,2125.424147
nolb,leanmd,2882.287025
nolb,leanmd,1365.334988
nolb,leanmd,1261.842012
nolb,leanmd,1185.480833
nolb,leanmd,2089.656115
nolb,leanmd,1474.113941
nolb,leanmd,1549.342155
nolb,leanmd,1591.167212
nolb,leanmd,1612.112999
nolb,leanmd,1475.358963
nolb,leanmd,3168.617010
nolb,leanmd,1379.384995
nolb,leanmd,1257.515907
nolb,leanmd,1192.465067
nolb,leanmd,1978.563070
nolb,leanmd,1653.616190
nolb,leanmd,1547.894001
nolb,leanmd,1619.503021
nolb,leanmd,1543.564081
nolb,leanmd,2381.726027
nolb,leanmd,2946.290970
nolb,leanmd,1415.664911
nolb,leanmd,2230.756998
nolb,leanmd,1225.075006
nolb,leanmd,1653.465986
nolb,leanmd,1583.053827
nolb,leanmd,1620.030165
nolb,leanmd,1583.526850
nolb,leanmd,1620.137215
nolb,leanmd,1439.471960
nolb,leanmd,3098.701954
nolb,leanmd,1616.794109
nolb,leanmd,1262.174129
nolb,leanmd,1150.254011
nolb,leanmd,1777.213097
nolb,leanmd,1644.253016
nolb,leanmd,1618.476868
nolb,leanmd,1583.913088
nolb,leanmd,1583.622932
nolb,leanmd,2125.370026
nolb,leanmd,2841.660976
nolb,leanmd,1553.980827
nolb,leanmd,1294.599056
nolb,leanmd,1183.488846
nolb,leanmd,1762.853146
nolb,leanmd,1585.830927
nolb,leanmd,1583.322048
nolb,leanmd,1583.039045
nolb,leanmd,1603.795052
nolb,leanmd,1457.751989
nolb,leanmd,3128.594160
nolb,leanmd,1514.259100
nolb,leanmd,1298.748970
nolb,leanmd,1148.624897
nolb,leanmd,1799.687862
nolb,leanmd,1632.838964
nolb,leanmd,1548.761845
nolb,leanmd,1582.703114
nolb,leanmd,1618.170023
nolb,leanmd,2088.936090
nolb,leanmd,2774.536848
nolb,leanmd,1622.928143
nolb,leanmd,1291.898966
nolb,leanmd,1148.726940
nolb,leanmd,1729.691982
nolb,leanmd,1672.853947
nolb,leanmd,1601.159096
nolb,leanmd,1619.523048
nolb,leanmd,1584.027052
nolb,leanmd,1406.666040
nolb,leanmd,3021.768093
nolb,leanmd,1590.114832
nolb,leanmd,1292.947054
nolb,leanmd,1149.073124
nolb,leanmd,1848.025084
nolb,leanmd,1606.646061
nolb,leanmd,1560.456991
nolb,leanmd,1619.228840
nolb,leanmd,1549.257040
nolb,leanmd,2086.896181
nolb,leanmd,2810.505867
nolb,leanmd,1622.658968
nolb,leanmd,1290.899038
nolb,leanmd,1152.994156
nolb,leanmd,1765.368938
nolb,leanmd,1688.003063
nolb,leanmd,1549.707890
nolb,leanmd,1584.172010
nolb,leanmd,1583.905935
nolb,leanmd,1404.443026
nolb,leanmd,2952.003002
nolb,leanmd,1659.395218
nolb,leanmd,1290.185928
nolb,leanmd,1192.890882
nolb,leanmd,1736.353159
nolb,leanmd,1689.466000
nolb,leanmd,1618.893147
nolb,leanmd,1550.198078
nolb,leanmd,1581.654072
nolb,leanmd,2089.552879
nolb,leanmd,2878.877163
nolb,leanmd,1554.191828
nolb,leanmd,1289.469004
nolb,leanmd,1151.469946
nolb,leanmd,1764.078140
nolb,leanmd,1655.888081
nolb,leanmd,1619.497061
nolb,leanmd,1548.434973
nolb,leanmd,1583.679914
nolb,leanmd,1441.313982
nolb,leanmd,2995.284081
nolb,leanmd,1579.893112
nolb,leanmd,1291.378021
nolb,leanmd,1152.155876
nolb,leanmd,1762.474060
nolb,leanmd,1657.824993
nolb,leanmd,1584.744930
nolb,leanmd,1583.747864
nolb,leanmd,1582.570076
nolb,leanmd,2304.683924
nolb,leanmd,2546.396017
nolb,leanmd,1282.716036
nolb,leanmd,2266.283035
nolb,leanmd,1441.312790
nolb,leanmd,1979.773998
nolb,leanmd,1654.975891
nolb,leanmd,1619.673967
nolb,leanmd,1619.676113
nolb,leanmd,1583.752871
nolb,leanmd,1439.494133
nolb,leanmd,3133.625031
nolb,leanmd,1659.344912
nolb,leanmd,1478.332996
nolb,leanmd,1263.887167
nolb,leanmd,1192.234993
nolb,leanmd,1654.030085
nolb,leanmd,1618.002892
nolb,leanmd,1571.301937
nolb,leanmd,1596.292019
nolb,leanmd,2162.132025
nolb,leanmd,3022.251129
nolb,leanmd,1626.699924
nolb,leanmd,1504.184008
nolb,leanmd,1223.520041
nolb,leanmd,1225.022078
nolb,leanmd,1618.649006
nolb,leanmd,1583.959818
nolb,leanmd,1584.278822
nolb,leanmd,1619.858980
nolb,leanmd,1439.325094
nolb,leanmd,3167.890072
nolb,leanmd,1660.183907
nolb,leanmd,1475.352049
nolb,leanmd,1256.268024
nolb,leanmd,1202.838898
nolb,leanmd,1688.506126
nolb,leanmd,1584.056139
nolb,leanmd,1583.801031
nolb,leanmd,1584.152937
nolb,leanmd,2126.791954
nolb,leanmd,2916.180849
nolb,leanmd,1687.864065
nolb,leanmd,1479.528904
nolb,leanmd,1220.669985
nolb,leanmd,1224.261999
nolb,leanmd,1703.119040
nolb,leanmd,1583.853960
nolb,leanmd,1583.737135
nolb,leanmd,1583.949804
nolb,leanmd,1475.794077
nolb,leanmd,3204.015017
nolb,leanmd,1630.411863
nolb,leanmd,1472.656012
nolb,leanmd,1252.420902
nolb,leanmd,1226.622105
nolb,leanmd,1652.764082
nolb,leanmd,1583.868980
nolb,leanmd,1583.791971
nolb,leanmd,1584.262848
nolb,leanmd,2161.989927
nolb,leanmd,2962.381124
nolb,leanmd,1655.768871
nolb,leanmd,1481.154919
nolb,leanmd,1218.317032
nolb,leanmd,1295.650959
nolb,leanmd,1655.251026
nolb,leanmd,1583.806038
nolb,leanmd,1547.682047
nolb,leanmd,1584.918022
nolb,leanmd,1474.722862
nolb,leanmd,3172.396898
nolb,leanmd,1653.778076
nolb,leanmd,1475.820780
nolb,leanmd,1222.221851
nolb,leanmd,1295.789003
nolb,leanmd,1622.196913
nolb,leanmd,1593.067169
nolb,leanmd,1583.621025
nolb,leanmd,1583.773851
nolb,leanmd,2126.230001
nolb,leanmd,2949.267149
nolb,leanmd,1655.009985
nolb,leanmd,1477.126122
nolb,leanmd,1193.688869
nolb,leanmd,1253.885031
nolb,leanmd,1659.394979
nolb,leanmd,1615.501881
nolb,leanmd,1584.413052
nolb,leanmd,1551.158190
nolb,leanmd,1435.935020
nolb,leanmd,3174.031973
nolb,leanmd,1685.945034
nolb,leanmd,1476.853132
nolb,leanmd,1227.082014
nolb,leanmd,1222.645044
nolb,leanmd,1664.526939
nolb,leanmd,1584.631920
nolb,leanmd,1619.174957
nolb,leanmd,1584.095001
nolb,leanmd,2297.726870
nolb,leanmd,2840.164900
nolb,leanmd,1341.245174
nolb,leanmd,2265.128136
nolb,leanmd,1130.707026
nolb,leanmd,1821.554184
nolb,leanmd,1583.740950
nolb,leanmd,1584.084034
nolb,leanmd,1583.495855
nolb,leanmd,1583.744049
nolb,leanmd,1476.526976
nolb,leanmd,2759.439945
nolb,leanmd,1325.453997
nolb,leanmd,1725.597143
nolb,leanmd,1183.986187
nolb,leanmd,1838.468075
nolb,leanmd,1617.535830
nolb,leanmd,1657.366991
nolb,leanmd,1546.393156
nolb,leanmd,1583.927870
nolb,leanmd,2174.853086
nolb,leanmd,2487.279177
nolb,leanmd,1269.485950
nolb,leanmd,1844.318867
nolb,leanmd,1152.476072
nolb,leanmd,1836.282969
nolb,leanmd,1582.401037
nolb,leanmd,1596.647978
nolb,leanmd,1584.188938
nolb,leanmd,1566.203833
nolb,leanmd,1491.656065
nolb,leanmd,2725.136042
nolb,leanmd,1284.141064
nolb,leanmd,1715.194941
nolb,leanmd,1153.454065
nolb,leanmd,1905.271053
nolb,leanmd,1621.161938
nolb,leanmd,1632.549047
nolb,leanmd,1546.931982
nolb,leanmd,1618.494034
nolb,leanmd,2125.889063
nolb,leanmd,2522.794962
nolb,leanmd,1124.866962
nolb,leanmd,1930.464983
nolb,leanmd,1153.156042
nolb,leanmd,1871.825933
nolb,leanmd,1605.576038
nolb,leanmd,1597.270012
nolb,leanmd,1571.168900
nolb,leanmd,1597.126961
nolb,leanmd,1473.661900
nolb,leanmd,2739.071131
nolb,leanmd,1236.848831
nolb,leanmd,1711.013079
nolb,leanmd,1118.943930
nolb,leanmd,2050.585032
nolb,leanmd,1618.327141
nolb,leanmd,1584.305048
nolb,leanmd,1621.584892
nolb,leanmd,1548.352003
nolb,leanmd,2123.882055
nolb,leanmd,2448.725939
nolb,leanmd,1296.612024
nolb,leanmd,1737.667084
nolb,leanmd,1221.649885
nolb,leanmd,1907.680988
nolb,leanmd,1538.996935
nolb,leanmd,1593.391895
nolb,leanmd,1619.890928
nolb,leanmd,1549.924850
nolb,leanmd,1474.045038
nolb,leanmd,2795.135975
nolb,leanmd,1242.129087
nolb,leanmd,1787.329912
nolb,leanmd,1182.277918
nolb,leanmd,1874.459982
nolb,leanmd,1618.660927
nolb,leanmd,1585.038900
nolb,leanmd,1631.711006
nolb,leanmd,1545.860052
nolb,leanmd,2126.564980
nolb,leanmd,2588.582039
nolb,leanmd,1241.400003
nolb,leanmd,1950.622082
nolb,leanmd,1153.777122
nolb,leanmd,1697.654009
nolb,leanmd,1659.603119
nolb,leanmd,1575.916052
nolb,leanmd,1579.694986
nolb,leanmd,1596.099138
nolb,leanmd,1439.577103
nolb,leanmd,2774.858952
nolb,leanmd,1249.644995
nolb,leanmd,1915.225983
nolb,leanmd,1154.893875
nolb,leanmd,1762.691021
nolb,leanmd,1645.350933
nolb,leanmd,1594.329834
nolb,leanmd,1583.329916
nolb,leanmd,1618.698120
nolb,leanmd,2306.083918
nolb,leanmd,3052.591801
nolb,leanmd,1338.980198
nolb,leanmd,2137.338161
nolb,leanmd,1154.038906
nolb,leanmd,1784.860849
nolb,leanmd,1650.726795
nolb,leanmd,1547.415018
nolb,leanmd,1600.589991
nolb,leanmd,1601.862192
nolb,leanmd,1430.891991
nolb,leanmd,2873.361111
nolb,leanmd,1167.308092
nolb,leanmd,1223.724842
nolb,leanmd,1243.318796
nolb,leanmd,2362.708092
nolb,leanmd,1620.300055
nolb,leanmd,1585.602045
nolb,leanmd,1584.007978
nolb,leanmd,1582.662106
nolb,leanmd,2176.984072
nolb,leanmd,2552.332163
nolb,leanmd,1299.387217
nolb,leanmd,1242.311954
nolb,leanmd,1362.200022
nolb,leanmd,2236.366987
nolb,leanmd,1585.567951
nolb,leanmd,1583.817005
nolb,leanmd,1582.933903
nolb,leanmd,1561.700821
nolb,leanmd,1474.782944
nolb,leanmd,2843.599796
nolb,leanmd,1080.245972
nolb,leanmd,1296.567917
nolb,leanmd,1289.193869
nolb,leanmd,2345.468998
nolb,leanmd,1654.192924
nolb,leanmd,1548.874855
nolb,leanmd,1546.913862
nolb,leanmd,1623.309851
nolb,leanmd,2194.268942
nolb,leanmd,2590.993881
nolb,leanmd,1217.756033
nolb,leanmd,1190.068007
nolb,leanmd,1258.962870
nolb,leanmd,2273.169994
nolb,leanmd,1690.500021
nolb,leanmd,1584.003925
nolb,leanmd,1583.903074
nolb,leanmd,1585.047960
nolb,leanmd,1447.082043
nolb,leanmd,2812.638998
nolb,leanmd,1137.693882
nolb,leanmd,1187.769175
nolb,leanmd,1304.452896
nolb,leanmd,2381.798029
nolb,leanmd,1654.330969
nolb,leanmd,1619.365931
nolb,leanmd,1584.143877
nolb,leanmd,1515.235186
nolb,leanmd,2192.869186
nolb,leanmd,2557.297945
nolb,leanmd,1216.788054
nolb,leanmd,1190.003157
nolb,leanmd,1295.073986
nolb,leanmd,2236.539125
nolb,leanmd,1691.442966
nolb,leanmd,1585.315228
nolb,leanmd,1583.006144
nolb,leanmd,1596.315145
nolb,leanmd,1476.464987
nolb,leanmd,2844.012022
nolb,leanmd,1112.680912
nolb,leanmd,1225.918055
nolb,leanmd,1329.983950
nolb,leanmd,2340.982914
nolb,leanmd,1602.049112
nolb,leanmd,1601.775885
nolb,leanmd,1584.577084
nolb,leanmd,1584.522963
nolb,leanmd,2225.600958
nolb,leanmd,2525.507927
nolb,leanmd,1080.330133
nolb,leanmd,1257.497072
nolb,leanmd,1332.484007
nolb,leanmd,2341.398001
nolb,leanmd,1652.974129
nolb,leanmd,1584.393024
nolb,leanmd,1583.728790
nolb,leanmd,1548.969030
nolb,leanmd,1440.768003
nolb,leanmd,2806.579828
nolb,leanmd,1219.686985
nolb,leanmd,1228.435040
nolb,leanmd,1329.782963
nolb,leanmd,2126.441002
nolb,leanmd,1726.104975
nolb,leanmd,1631.561041
nolb,leanmd,1584.652901
nolb,leanmd,1584.447861
nolb,leanmd,2375.990868
nolb,leanmd,2463.721991
nolb,leanmd,990.188837
nolb,leanmd,3037.516117
nolb,leanmd,1189.110041
nolb,leanmd,1657.271862
nolb,leanmd,1583.333015
nolb,leanmd,1654.170036
nolb,leanmd,1583.146095
nolb,leanmd,1582.525015
nolb,leanmd,1513.607979
nolb,leanmd,3023.159981
nolb,leanmd,1154.906988
nolb,leanmd,1581.595898
nolb,leanmd,1153.702974
nolb,leanmd,1980.573893
nolb,leanmd,1654.422998
nolb,leanmd,1587.023020
nolb,leanmd,1614.970922
nolb,leanmd,1561.392069
nolb,leanmd,2160.070896
nolb,leanmd,2771.022081
nolb,leanmd,1186.588049
nolb,leanmd,1550.175905
nolb,leanmd,1153.305054
nolb,leanmd,2024.424076
nolb,leanmd,1668.092966
nolb,leanmd,1584.069014
nolb,leanmd,1583.754063
nolb,leanmd,1619.697094
nolb,leanmd,1439.218044
nolb,leanmd,2882.513046
nolb,leanmd,1153.331995
nolb,leanmd,1615.649939
nolb,leanmd,1152.666807
nolb,leanmd,1982.415915
nolb,leanmd,1688.666105
nolb,leanmd,1550.807953
nolb,leanmd,1617.306948
nolb,leanmd,1584.527016
nolb,leanmd,2120.476007
nolb,leanmd,2669.904947
nolb,leanmd,1187.046051
nolb,leanmd,1510.698080
nolb,leanmd,1201.370001
nolb,leanmd,2014.621019
nolb,leanmd,1690.344095
nolb,leanmd,1547.776222
nolb,leanmd,1584.837914
nolb,leanmd,1583.986998
nolb,leanmd,1438.879967
nolb,leanmd,2917.647123
nolb,leanmd,1152.095079
nolb,leanmd,1512.053967
nolb,leanmd,1222.721815
nolb,leanmd,1907.169104
nolb,leanmd,1729.218006
nolb,leanmd,1581.595898
nolb,leanmd,1584.547043
nolb,leanmd,1583.190918
nolb,leanmd,2162.164211
nolb,leanmd,2712.186098
nolb,leanmd,1187.730074
nolb,leanmd,1799.799919
nolb,leanmd,1114.694118
nolb,leanmd,1834.590912
nolb,leanmd,1656.033039
nolb,leanmd,1594.014883
nolb,leanmd,1609.422922
nolb,leanmd,1619.915962
nolb,leanmd,1440.045834
nolb,leanmd,2881.572962
nolb,leanmd,1186.397076
nolb,leanmd,1549.230099
nolb,leanmd,1186.351061
nolb,leanmd,2015.280008
nolb,leanmd,1634.661913
nolb,leanmd,1605.018139
nolb,leanmd,1583.608866
nolb,leanmd,1584.523916
nolb,leanmd,2089.560032
nolb,leanmd,2699.851036
nolb,leanmd,1152.166128
nolb,leanmd,1653.112888
nolb,leanmd,1187.617064
nolb,leanmd,1875.296116
nolb,leanmd,1688.766956
nolb,leanmd,1550.225973
nolb,leanmd,1582.201958
nolb,leanmd,1619.024992
nolb,leanmd,1403.983116
nolb,leanmd,2930.088997
nolb,leanmd,1154.207945
nolb,leanmd,1437.217951
nolb,leanmd,1329.864979
nolb,leanmd,2015.743017
nolb,leanmd,1656.050920
nolb,leanmd,1551.100016
nolb,leanmd,1581.142902
nolb,leanmd,1619.344950
nolb,leanmd,2341.618061
packdrop,leanmd,2857.552052
packdrop,leanmd,1396.950960
packdrop,leanmd,2601.426840
packdrop,leanmd,1228.936911
packdrop,leanmd,1277.865887
packdrop,leanmd,1620.019197
packdrop,leanmd,1597.779989
packdrop,leanmd,1574.666977
packdrop,leanmd,1591.376066
packdrop,leanmd,1477.285862
packdrop,leanmd,1822.268009
packdrop,leanmd,862.895012
packdrop,leanmd,1367.835999
packdrop,leanmd,685.577869
packdrop,leanmd,1541.069031
packdrop,leanmd,1003.654957
packdrop,leanmd,1594.850063
packdrop,leanmd,875.854969
packdrop,leanmd,1654.933929
packdrop,leanmd,1443.244934
packdrop,leanmd,1689.885139
packdrop,leanmd,408.745050
packdrop,leanmd,1428.126097
packdrop,leanmd,1166.805983
packdrop,leanmd,1179.960966
packdrop,leanmd,713.000059
packdrop,leanmd,1417.115211
packdrop,leanmd,787.662983
packdrop,leanmd,1407.155991
packdrop,leanmd,861.142874
packdrop,leanmd,1838.280201
packdrop,leanmd,648.422956
packdrop,leanmd,1651.232958
packdrop,leanmd,337.106943
packdrop,leanmd,1572.676897
packdrop,leanmd,464.444160
packdrop,leanmd,1876.885891
packdrop,leanmd,402.532816
packdrop,leanmd,2113.664865
packdrop,leanmd,657.784939
packdrop,leanmd,1335.592031
packdrop,leanmd,885.518074
packdrop,leanmd,1274.296999
packdrop,leanmd,404.667139
packdrop,leanmd,1574.996948
packdrop,leanmd,394.069195
packdrop,leanmd,1514.420033
packdrop,leanmd,617.923021
packdrop,leanmd,1396.261930
packdrop,leanmd,208.208799
packdrop,leanmd,1486.140966
packdrop,leanmd,969.274044
packdrop,leanmd,1221.376896
packdrop,leanmd,579.553843
packdrop,leanmd,1549.777985
packdrop,leanmd,283.185959
packdrop,leanmd,1729.655981
packdrop,leanmd,252.112150
packdrop,leanmd,1730.026007
packdrop,leanmd,319.283962
packdrop,leanmd,1550.651073
packdrop,leanmd,645.879030
packdrop,leanmd,1236.690998
packdrop,leanmd,491.330147
packdrop,leanmd,1667.611122
packdrop,leanmd,434.751987
packdrop,leanmd,1363.759995
packdrop,leanmd,397.661924
packdrop,leanmd,1042.538166
packdrop,leanmd,576.615095
packdrop,leanmd,1834.931850
packdrop,leanmd,468.692064
packdrop,leanmd,1093.494892
packdrop,leanmd,785.744905
packdrop,leanmd,1794.180155
packdrop,leanmd,179.451942
packdrop,leanmd,1367.974997
packdrop,leanmd,657.000065
packdrop,leanmd,1475.342989
packdrop,leanmd,469.044924
packdrop,leanmd,1621.566057
packdrop,leanmd,542.282820
packdrop,leanmd,1732.709885
packdrop,leanmd,315.978050
packdrop,leanmd,1331.676960
packdrop,leanmd,360.443115
packdrop,leanmd,1191.834927
packdrop,leanmd,858.589888
packdrop,leanmd,1513.384104
packdrop,leanmd,212.399006
packdrop,leanmd,1299.502134
packdrop,leanmd,688.832998
packdrop,leanmd,1395.678997
packdrop,leanmd,615.736961
packdrop,leanmd,1365.601778
packdrop,leanmd,432.269812
packdrop,leanmd,1509.999037
packdrop,leanmd,329.094172
packdrop,leanmd,1257.447958
packdrop,leanmd,801.090002
packdrop,leanmd,3006.827116
packdrop,leanmd,1300.884008
packdrop,leanmd,2197.072983
packdrop,leanmd,1150.962114
packdrop,leanmd,1730.016947
packdrop,leanmd,1653.515100
packdrop,leanmd,1584.686041
packdrop,leanmd,1588.342190
packdrop,leanmd,1614.858150
packdrop,leanmd,1441.661119
packdrop,leanmd,1832.930088
packdrop,leanmd,972.895145
packdrop,leanmd,1645.174026
packdrop,leanmd,657.295942
packdrop,leanmd,1481.812000
packdrop,leanmd,798.306942
packdrop,leanmd,1657.371044
packdrop,leanmd,1008.388996
packdrop,leanmd,1690.469980
packdrop,leanmd,1550.381899
packdrop,leanmd,1618.655920
packdrop,leanmd,621.365070
packdrop,leanmd,1257.581949
packdrop,leanmd,929.038048
packdrop,leanmd,1319.386959
packdrop,leanmd,910.744190
packdrop,leanmd,1452.414036
packdrop,leanmd,709.195137
packdrop,leanmd,1666.145086
packdrop,leanmd,863.587141
