app,sched,plat_size,wildmetric,sched_time
leanmd,PackDropMigCost,240,30,0.004180
leanmd,PackDropMigCost,240,30,0.010619
leanmd,PackDropMigCost,240,30,0.004819
leanmd,PackDropMigCost,240,30,0.004375
leanmd,PackDropMigCost,240,30,0.003801
leanmd,PackDropMigCost,240,30,0.011238
leanmd,PackDropMigCost,240,30,0.005031
leanmd,PackDropMigCost,240,30,0.004398
leanmd,PackDropMigCost,240,30,0.004936
leanmd,Greedy,240,30,0.152493
leanmd,Greedy,240,30,4.505682
leanmd,Greedy,240,30,0.124818
leanmd,Greedy,240,30,6.050267
leanmd,Greedy,240,30,0.131356
leanmd,Greedy,240,30,6.080010
leanmd,Greedy,240,30,0.133917
leanmd,Greedy,240,30,6.136003
leanmd,Greedy,240,30,0.125760
leanmd,Greedy,240,30,4.478190
leanmd,Greedy,240,30,0.124126
leanmd,Greedy,240,30,6.060244
leanmd,Greedy,240,30,0.130893
leanmd,Greedy,240,30,6.133068
leanmd,Greedy,240,30,0.132404
leanmd,Greedy,240,30,6.083327
leanmd,Greedy,240,30,0.126418
leanmd,Greedy,240,30,4.465235
leanmd,Greedy,240,30,0.125530
leanmd,Greedy,240,30,6.062822
leanmd,Greedy,240,30,0.130888
leanmd,Greedy,240,30,6.075378
leanmd,Greedy,240,30,0.132884
leanmd,Greedy,240,30,6.080342
leanmd,Greedy,240,30,0.125873
leanmd,Greedy,240,30,4.521843
leanmd,Greedy,240,30,0.125027
leanmd,Greedy,240,30,6.083928
leanmd,Greedy,240,30,0.127821
leanmd,Greedy,240,30,6.083873
leanmd,Greedy,240,30,0.131278
leanmd,Greedy,240,30,6.119839
leanmd,Greedy,240,30,0.126163
leanmd,Greedy,240,30,4.490055
leanmd,Greedy,240,30,0.125033
leanmd,Greedy,240,30,6.102995
leanmd,Greedy,240,30,0.130559
leanmd,Greedy,240,30,6.079477
leanmd,Greedy,240,30,0.132740
leanmd,Greedy,240,30,6.064713
leanmd,Greedy,240,30,0.126075
leanmd,Greedy,240,30,4.407164
leanmd,Greedy,240,30,0.125051
leanmd,Greedy,240,30,6.062677
leanmd,Greedy,240,30,0.132162
leanmd,Greedy,240,30,6.087778
leanmd,Greedy,240,30,0.131456
leanmd,Greedy,240,30,6.084930
leanmd,Greedy,240,30,0.126657
leanmd,Greedy,240,30,4.476354
leanmd,Greedy,240,30,0.124787
leanmd,Greedy,240,30,6.032410
leanmd,Greedy,240,30,0.131310
leanmd,Greedy,240,30,6.097929
leanmd,Greedy,240,30,0.131227
leanmd,Greedy,240,30,6.075187
leanmd,Greedy,240,30,0.125944
leanmd,Greedy,240,30,4.476873
leanmd,Greedy,240,30,0.123723
leanmd,Greedy,240,30,6.039270
leanmd,Greedy,240,30,0.130817
leanmd,Greedy,240,30,6.052363
leanmd,Greedy,240,30,0.131814
leanmd,Greedy,240,30,6.070304
leanmd,Greedy,240,30,0.125733
leanmd,Greedy,240,30,4.522034
leanmd,Greedy,240,30,0.123643
leanmd,Greedy,240,30,6.039273
leanmd,Greedy,240,30,0.128017
leanmd,Greedy,240,30,6.049229
leanmd,Greedy,240,30,0.132011
leanmd,Greedy,240,30,6.068622
leanmd,Greedy,240,30,0.127047
leanmd,Greedy,240,30,4.487237
leanmd,Greedy,240,30,0.124495
leanmd,Greedy,240,30,6.096869
leanmd,Greedy,240,30,0.132591
leanmd,Greedy,240,30,6.083450
leanmd,Greedy,240,30,0.133889
leanmd,Greedy,240,30,6.070183
leanmd,Refine,240,30,2.135044
leanmd,Refine,240,30,6.180129
leanmd,Refine,240,30,2.449375
leanmd,Refine,240,30,7.795811
leanmd,Refine,240,30,0.879095
leanmd,Refine,240,30,6.256310
leanmd,Refine,240,30,0.945780
leanmd,Refine,240,30,6.490371
leanmd,Refine,240,30,2.126059
leanmd,Refine,240,30,6.167378
leanmd,Refine,240,30,2.318535
leanmd,Refine,240,30,7.675103
leanmd,Refine,240,30,0.890573
leanmd,Refine,240,30,6.446917
leanmd,Refine,240,30,0.983916
leanmd,Refine,240,30,6.526594
leanmd,Refine,240,30,2.178017
leanmd,Refine,240,30,6.219390
leanmd,Refine,240,30,2.761795
leanmd,Refine,240,30,8.121981
leanmd,Refine,240,30,0.894954
leanmd,Refine,240,30,6.392450
leanmd,Refine,240,30,0.764467
leanmd,Refine,240,30,6.318385
leanmd,Refine,240,30,2.145025
leanmd,Refine,240,30,6.191117
leanmd,Refine,240,30,2.254419
leanmd,Refine,240,30,7.622914
leanmd,Refine,240,30,1.041821
leanmd,Refine,240,30,6.559803
leanmd,Refine,240,30,0.764470
leanmd,Refine,240,30,6.254891
leanmd,Refine,240,30,2.146983
leanmd,Refine,240,30,6.192355
leanmd,Refine,240,30,2.608121
leanmd,Refine,240,30,7.950010
leanmd,Refine,240,30,0.833915
leanmd,Refine,240,30,6.420011
leanmd,Refine,240,30,0.791750
leanmd,Refine,240,30,6.372082
leanmd,Refine,240,30,2.111106
leanmd,Refine,240,30,6.180592
leanmd,Refine,240,30,2.556397
leanmd,Refine,240,30,7.957562
leanmd,Refine,240,30,0.891517
leanmd,Refine,240,30,6.490336
leanmd,Refine,240,30,0.800542
leanmd,Refine,240,30,6.309354
leanmd,Refine,240,30,2.158099
leanmd,Refine,240,30,6.203155
leanmd,Refine,240,30,2.280339
leanmd,Refine,240,30,7.671221
leanmd,Refine,240,30,1.049732
leanmd,Refine,240,30,6.576078
leanmd,Refine,240,30,0.725475
leanmd,Refine,240,30,6.155079
leanmd,Refine,240,30,2.149251
leanmd,Refine,240,30,6.185627
leanmd,Refine,240,30,2.844210
leanmd,Refine,240,30,8.212330
leanmd,Refine,240,30,1.000119
leanmd,Refine,240,30,6.536720
leanmd,Refine,240,30,0.780213
leanmd,Refine,240,30,6.337293
leanmd,Refine,240,30,2.127859
leanmd,Refine,240,30,6.171516
leanmd,Refine,240,30,2.332755
leanmd,Refine,240,30,7.709023
leanmd,Refine,240,30,1.041787
leanmd,Refine,240,30,6.599299
leanmd,Refine,240,30,0.751067
leanmd,Refine,240,30,6.288959
leanmd,Refine,240,30,2.137067
leanmd,Refine,240,30,6.212632
leanmd,Refine,240,30,2.518976
leanmd,Refine,240,30,7.898965
leanmd,Refine,240,30,0.875754
leanmd,Refine,240,30,6.434392
leanmd,Refine,240,30,0.756113
leanmd,Refine,240,30,6.290356
leanmd,Distributed,240,30,0.102475
leanmd,Distributed,240,30,0.003997
leanmd,Distributed,240,30,0.004246
leanmd,Distributed,240,30,0.004195
leanmd,Distributed,240,30,0.020559
leanmd,Distributed,240,30,0.004267
leanmd,Distributed,240,30,0.004192
leanmd,Distributed,240,30,0.004481
leanmd,Distributed,240,30,0.021257
leanmd,Distributed,240,30,0.003653
leanmd,Distributed,240,30,0.003768
leanmd,Distributed,240,30,0.004078
leanmd,Distributed,240,30,0.020995
leanmd,Distributed,240,30,0.003700
leanmd,Distributed,240,30,0.003711
leanmd,Distributed,240,30,0.003946
leanmd,Distributed,240,30,0.021245
leanmd,Distributed,240,30,0.003612
leanmd,Distributed,240,30,0.004012
leanmd,Distributed,240,30,0.004140
leanmd,Distributed,240,30,0.021023
leanmd,Distributed,240,30,0.003851
leanmd,Distributed,240,30,0.003876
leanmd,Distributed,240,30,0.004044
leanmd,Distributed,240,30,0.021388
leanmd,Distributed,240,30,0.003649
leanmd,Distributed,240,30,0.004107
leanmd,Distributed,240,30,0.004207
leanmd,Distributed,240,30,0.021175
leanmd,Distributed,240,30,0.003667
leanmd,Distributed,240,30,0.004009
leanmd,Distributed,240,30,0.004367
leanmd,Distributed,240,30,0.021314
leanmd,Distributed,240,30,0.003662
leanmd,Distributed,240,30,0.004248
leanmd,Distributed,240,30,0.004060
leanmd,Distributed,240,30,0.021392
leanmd,Distributed,240,30,0.003581
leanmd,Distributed,240,30,0.003722
leanmd,Distributed,240,30,0.004074
lb_test,Dummy,336,Mesh2D,0.000183
lb_test,Dummy,336,Mesh2D,0.297062
lb_test,Dummy,336,Mesh2D,0.000143
lb_test,Dummy,336,Mesh2D,0.067339
lb_test,Dummy,336,Mesh2D,0.000138
lb_test,Dummy,336,Mesh2D,0.069774
lb_test,Dummy,336,Mesh2D,0.000175
lb_test,Dummy,336,Mesh2D,0.287828
lb_test,Dummy,336,Mesh2D,0.000142
lb_test,Dummy,336,Mesh2D,0.059585
lb_test,Dummy,336,Mesh2D,0.000141
lb_test,Dummy,336,Mesh2D,0.061877
lb_test,Dummy,336,Mesh2D,0.000175
lb_test,Dummy,336,Mesh2D,0.292708
lb_test,Dummy,336,Mesh2D,0.000145
lb_test,Dummy,336,Mesh2D,0.060425
lb_test,Dummy,336,Mesh2D,0.000141
lb_test,Dummy,336,Mesh2D,0.062461
lb_test,Dummy,336,Mesh2D,0.000180
lb_test,Dummy,336,Mesh2D,0.290815
lb_test,Dummy,336,Mesh2D,0.000144
lb_test,Dummy,336,Mesh2D,0.060523
lb_test,Dummy,336,Mesh2D,0.000146
lb_test,Dummy,336,Mesh2D,0.062451
lb_test,Dummy,336,Mesh2D,0.000175
lb_test,Dummy,336,Mesh2D,0.288360
lb_test,Dummy,336,Mesh2D,0.000143
lb_test,Dummy,336,Mesh2D,0.060473
lb_test,Dummy,336,Mesh2D,0.000137
lb_test,Dummy,336,Mesh2D,0.062180
lb_test,Dummy,336,Mesh2D,0.000179
lb_test,Dummy,336,Mesh2D,0.289114
lb_test,Dummy,336,Mesh2D,0.000146
lb_test,Dummy,336,Mesh2D,0.060170
lb_test,Dummy,336,Mesh2D,0.000143
lb_test,Dummy,336,Mesh2D,0.062464
lb_test,Dummy,336,Mesh2D,0.000174
lb_test,Dummy,336,Mesh2D,0.287447
lb_test,Dummy,336,Mesh2D,0.000144
lb_test,Dummy,336,Mesh2D,0.059953
lb_test,Dummy,336,Mesh2D,0.000144
lb_test,Dummy,336,Mesh2D,0.061975
lb_test,Dummy,336,Mesh2D,0.000175
lb_test,Dummy,336,Mesh2D,0.298104
lb_test,Dummy,336,Mesh2D,0.000144
lb_test,Dummy,336,Mesh2D,0.066498
lb_test,Dummy,336,Mesh2D,0.000147
lb_test,Dummy,336,Mesh2D,0.068960
lb_test,Dummy,336,Mesh2D,0.000181
lb_test,Dummy,336,Mesh2D,0.289484
lb_test,Dummy,336,Mesh2D,0.000147
lb_test,Dummy,336,Mesh2D,0.060414
lb_test,Dummy,336,Mesh2D,0.000144
lb_test,Dummy,336,Mesh2D,0.062154
lb_test,Dummy,336,Mesh2D,0.000178
lb_test,Dummy,336,Mesh2D,0.293703
lb_test,Dummy,336,Mesh2D,0.000145
lb_test,Dummy,336,Mesh2D,0.060218
lb_test,Dummy,336,Mesh2D,0.000138
lb_test,Dummy,336,Mesh2D,0.062275
lb_test,PackDrop,336,Mesh2D,0.314525
lb_test,PackDrop,336,Mesh2D,0.083973
lb_test,PackDrop,336,Mesh2D,0.076272
lb_test,PackDrop,336,Mesh2D,0.288192
lb_test,PackDrop,336,Mesh2D,0.077347
lb_test,PackDrop,336,Mesh2D,0.075480
lb_test,PackDrop,336,Mesh2D,0.293741
lb_test,PackDrop,336,Mesh2D,0.086986
lb_test,PackDrop,336,Mesh2D,0.074552
lb_test,PackDrop,336,Mesh2D,0.289870
lb_test,PackDrop,336,Mesh2D,0.082078
lb_test,PackDrop,336,Mesh2D,0.082312
lb_test,PackDrop,336,Mesh2D,0.289323
lb_test,PackDrop,336,Mesh2D,0.085244
lb_test,PackDrop,336,Mesh2D,0.081102
lb_test,PackDrop,336,Mesh2D,0.286720
lb_test,PackDrop,336,Mesh2D,0.086855
lb_test,PackDrop,336,Mesh2D,0.068729
lb_test,PackDrop,336,Mesh2D,0.287175
lb_test,PackDrop,336,Mesh2D,0.088663
lb_test,PackDrop,336,Mesh2D,0.081740
lb_test,PackDrop,336,Mesh2D,0.290420
lb_test,PackDrop,336,Mesh2D,0.083293
lb_test,PackDrop,336,Mesh2D,0.077677
lb_test,PackDrop,336,Mesh2D,0.291981
lb_test,PackDrop,336,Mesh2D,0.082650
lb_test,PackDrop,336,Mesh2D,0.076247
lb_test,PackDrop,336,Mesh2D,0.290011
lb_test,PackDrop,336,Mesh2D,0.094498
lb_test,PackDrop,336,Mesh2D,0.071937
lb_test,PackDropMigCost,336,Mesh2D,0.288210
lb_test,PackDropMigCost,336,Mesh2D,0.081400
lb_test,PackDropMigCost,336,Mesh2D,0.079836
lb_test,PackDropMigCost,336,Mesh2D,0.285914
lb_test,PackDropMigCost,336,Mesh2D,0.087252
lb_test,PackDropMigCost,336,Mesh2D,0.065625
lb_test,PackDropMigCost,336,Mesh2D,0.286695
lb_test,PackDropMigCost,336,Mesh2D,0.085591
lb_test,PackDropMigCost,336,Mesh2D,0.072439
lb_test,PackDropMigCost,336,Mesh2D,0.291700
lb_test,PackDropMigCost,336,Mesh2D,0.071289
lb_test,PackDropMigCost,336,Mesh2D,0.071025
lb_test,PackDropMigCost,336,Mesh2D,0.289329
lb_test,PackDropMigCost,336,Mesh2D,0.084472
lb_test,PackDropMigCost,336,Mesh2D,0.078360
lb_test,PackDropMigCost,336,Mesh2D,0.287609
lb_test,PackDropMigCost,336,Mesh2D,0.086115
lb_test,PackDropMigCost,336,Mesh2D,0.080317
lb_test,PackDropMigCost,336,Mesh2D,0.289951
lb_test,PackDropMigCost,336,Mesh2D,0.086158
lb_test,PackDropMigCost,336,Mesh2D,0.067388
lb_test,PackDropMigCost,336,Mesh2D,0.283403
lb_test,PackDropMigCost,336,Mesh2D,0.080735
lb_test,PackDropMigCost,336,Mesh2D,0.065369
lb_test,PackDropMigCost,336,Mesh2D,0.291116
lb_test,PackDropMigCost,336,Mesh2D,0.074212
lb_test,PackDropMigCost,336,Mesh2D,0.070076
lb_test,PackDropMigCost,336,Mesh2D,0.291184
lb_test,PackDropMigCost,336,Mesh2D,0.087411
lb_test,PackDropMigCost,336,Mesh2D,0.067692
lb_test,Greedy,336,Mesh2D,0.023144
lb_test,Greedy,336,Mesh2D,0.853191
lb_test,Greedy,336,Mesh2D,0.023055
lb_test,Greedy,336,Mesh2D,0.312836
lb_test,Greedy,336,Mesh2D,0.023058
lb_test,Greedy,336,Mesh2D,0.151055
lb_test,Greedy,336,Mesh2D,0.023806
lb_test,Greedy,336,Mesh2D,0.949897
lb_test,Greedy,336,Mesh2D,0.023126
lb_test,Greedy,336,Mesh2D,0.288167
lb_test,Greedy,336,Mesh2D,0.023207
lb_test,Greedy,336,Mesh2D,0.161092
lb_test,Greedy,336,Mesh2D,0.023121
lb_test,Greedy,336,Mesh2D,0.908091
lb_test,Greedy,336,Mesh2D,0.022798
lb_test,Greedy,336,Mesh2D,0.310533
lb_test,Greedy,336,Mesh2D,0.022927
lb_test,Greedy,336,Mesh2D,0.153818
lb_test,Greedy,336,Mesh2D,0.023056
lb_test,Greedy,336,Mesh2D,0.964457
lb_test,Greedy,336,Mesh2D,0.023108
lb_test,Greedy,336,Mesh2D,0.303754
lb_test,Greedy,336,Mesh2D,0.023308
lb_test,Greedy,336,Mesh2D,0.148020
lb_test,Greedy,336,Mesh2D,0.023411
lb_test,Greedy,336,Mesh2D,0.853875
lb_test,Greedy,336,Mesh2D,0.023276
lb_test,Greedy,336,Mesh2D,0.302878
lb_test,Greedy,336,Mesh2D,0.023175
lb_test,Greedy,336,Mesh2D,0.145568
lb_test,Greedy,336,Mesh2D,0.023052
lb_test,Greedy,336,Mesh2D,0.919916
lb_test,Greedy,336,Mesh2D,0.023115
lb_test,Greedy,336,Mesh2D,0.277433
lb_test,Greedy,336,Mesh2D,0.023023
lb_test,Greedy,336,Mesh2D,0.150492
lb_test,Greedy,336,Mesh2D,0.022900
lb_test,Greedy,336,Mesh2D,0.923356
lb_test,Greedy,336,Mesh2D,0.023009
lb_test,Greedy,336,Mesh2D,0.299298
lb_test,Greedy,336,Mesh2D,0.022791
lb_test,Greedy,336,Mesh2D,0.151416
lb_test,Greedy,336,Mesh2D,0.023093
lb_test,Greedy,336,Mesh2D,0.851465
lb_test,Greedy,336,Mesh2D,0.023046
lb_test,Greedy,336,Mesh2D,0.299017
lb_test,Greedy,336,Mesh2D,0.023056
lb_test,Greedy,336,Mesh2D,0.147530
lb_test,Greedy,336,Mesh2D,0.022904
lb_test,Greedy,336,Mesh2D,0.961115
lb_test,Greedy,336,Mesh2D,0.022964
lb_test,Greedy,336,Mesh2D,0.268279
lb_test,Greedy,336,Mesh2D,0.022979
lb_test,Greedy,336,Mesh2D,0.152560
lb_test,Greedy,336,Mesh2D,0.023105
lb_test,Greedy,336,Mesh2D,0.914370
lb_test,Greedy,336,Mesh2D,0.023209
lb_test,Greedy,336,Mesh2D,0.311478
lb_test,Greedy,336,Mesh2D,0.023281
lb_test,Greedy,336,Mesh2D,0.145954
lb_test,Refine,336,Mesh2D,0.060425
lb_test,Refine,336,Mesh2D,0.357042
lb_test,Refine,336,Mesh2D,0.007527
lb_test,Refine,336,Mesh2D,0.073857
lb_test,Refine,336,Mesh2D,0.006877
lb_test,Refine,336,Mesh2D,0.074794
lb_test,Refine,336,Mesh2D,0.026526
lb_test,Refine,336,Mesh2D,0.317412
lb_test,Refine,336,Mesh2D,0.007562
lb_test,Refine,336,Mesh2D,0.067025
lb_test,Refine,336,Mesh2D,0.006961
lb_test,Refine,336,Mesh2D,0.067987
lb_test,Refine,336,Mesh2D,0.026545
lb_test,Refine,336,Mesh2D,0.317933
lb_test,Refine,336,Mesh2D,0.007732
lb_test,Refine,336,Mesh2D,0.089666
lb_test,Refine,336,Mesh2D,0.007187
lb_test,Refine,336,Mesh2D,0.069067
lb_test,Refine,336,Mesh2D,0.026550
lb_test,Refine,336,Mesh2D,0.316583
lb_test,Refine,336,Mesh2D,0.007503
lb_test,Refine,336,Mesh2D,0.067180
lb_test,Refine,336,Mesh2D,0.006835
lb_test,Refine,336,Mesh2D,0.068158
lb_test,Refine,336,Mesh2D,0.026914
lb_test,Refine,336,Mesh2D,0.316672
lb_test,Refine,336,Mesh2D,0.007532
lb_test,Refine,336,Mesh2D,0.067321
lb_test,Refine,336,Mesh2D,0.006854
lb_test,Refine,336,Mesh2D,0.066995
lb_test,Refine,336,Mesh2D,0.026451
lb_test,Refine,336,Mesh2D,0.323011
lb_test,Refine,336,Mesh2D,0.007624
lb_test,Refine,336,Mesh2D,0.074430
lb_test,Refine,336,Mesh2D,0.006904
lb_test,Refine,336,Mesh2D,0.075263
lb_test,Refine,336,Mesh2D,0.026487
lb_test,Refine,336,Mesh2D,0.316333
lb_test,Refine,336,Mesh2D,0.007613
lb_test,Refine,336,Mesh2D,0.066984
lb_test,Refine,336,Mesh2D,0.006900
lb_test,Refine,336,Mesh2D,0.068180
lb_test,Refine,336,Mesh2D,0.026811
lb_test,Refine,336,Mesh2D,0.318234
lb_test,Refine,336,Mesh2D,0.007481
lb_test,Refine,336,Mesh2D,0.067434
lb_test,Refine,336,Mesh2D,0.006939
lb_test,Refine,336,Mesh2D,0.067739
lb_test,Refine,336,Mesh2D,0.026301
lb_test,Refine,336,Mesh2D,0.317658
lb_test,Refine,336,Mesh2D,0.007665
lb_test,Refine,336,Mesh2D,0.066343
lb_test,Refine,336,Mesh2D,0.007035
lb_test,Refine,336,Mesh2D,0.062124
lb_test,Refine,336,Mesh2D,0.026424
lb_test,Refine,336,Mesh2D,0.316689
lb_test,Refine,336,Mesh2D,0.007517
lb_test,Refine,336,Mesh2D,0.067375
lb_test,Refine,336,Mesh2D,0.007025
lb_test,Refine,336,Mesh2D,0.067998
lb_test,Distributed,336,Mesh2D,0.543953
lb_test,Distributed,336,Mesh2D,0.323769
lb_test,Distributed,336,Mesh2D,0.291012
lb_test,Distributed,336,Mesh2D,0.556554
lb_test,Distributed,336,Mesh2D,0.326959
lb_test,Distributed,336,Mesh2D,0.281586
lb_test,Distributed,336,Mesh2D,0.560697
lb_test,Distributed,336,Mesh2D,0.341566
lb_test,Distributed,336,Mesh2D,0.278657
lb_test,Distributed,336,Mesh2D,0.549653
lb_test,Distributed,336,Mesh2D,0.353157
lb_test,Distributed,336,Mesh2D,0.282968
lb_test,Distributed,336,Mesh2D,0.536834
lb_test,Distributed,336,Mesh2D,0.339340
lb_test,Distributed,336,Mesh2D,0.268703
lb_test,Distributed,336,Mesh2D,0.524681
lb_test,Distributed,336,Mesh2D,0.321866
lb_test,Distributed,336,Mesh2D,0.266230
lb_test,Distributed,336,Mesh2D,0.522737
lb_test,Distributed,336,Mesh2D,0.329329
lb_test,Distributed,336,Mesh2D,0.278895
lb_test,Distributed,336,Mesh2D,0.530712
lb_test,Distributed,336,Mesh2D,0.332964
lb_test,Distributed,336,Mesh2D,0.279334
lb_test,Distributed,336,Mesh2D,0.568883
lb_test,Distributed,336,Mesh2D,0.333328
lb_test,Distributed,336,Mesh2D,0.285839
lb_test,Distributed,336,Mesh2D,0.558832
lb_test,Distributed,336,Mesh2D,0.324463
lb_test,Distributed,336,Mesh2D,0.261174
leanmd,Dummy,336,30,0.000492
leanmd,Dummy,336,30,3.963020
leanmd,Dummy,336,30,0.000442
leanmd,Dummy,336,30,5.321311
leanmd,Dummy,336,30,0.000431
leanmd,Dummy,336,30,5.309509
leanmd,Dummy,336,30,0.000443
leanmd,Dummy,336,30,5.252019
leanmd,Dummy,336,30,0.000484
leanmd,Dummy,336,30,3.978023
leanmd,Dummy,336,30,0.000447
leanmd,Dummy,336,30,5.282464
leanmd,Dummy,336,30,0.000414
leanmd,Dummy,336,30,5.308582
leanmd,Dummy,336,30,0.000441
leanmd,Dummy,336,30,5.255071
leanmd,Dummy,336,30,0.000472
leanmd,Dummy,336,30,3.962626
leanmd,Dummy,336,30,0.000418
leanmd,Dummy,336,30,5.298081
leanmd,Dummy,336,30,0.000432
leanmd,Dummy,336,30,5.286716
leanmd,Dummy,336,30,0.000440
leanmd,Dummy,336,30,5.286045
leanmd,Dummy,336,30,0.000465
leanmd,Dummy,336,30,3.975064
leanmd,Dummy,336,30,0.000426
leanmd,Dummy,336,30,5.260445
leanmd,Dummy,336,30,0.000421
leanmd,Dummy,336,30,5.279605
leanmd,Dummy,336,30,0.000435
leanmd,Dummy,336,30,5.257290
leanmd,Dummy,336,30,0.000478
leanmd,Dummy,336,30,3.955551
leanmd,Dummy,336,30,0.000433
leanmd,Dummy,336,30,5.313562
leanmd,Dummy,336,30,0.000418
leanmd,Dummy,336,30,5.259713
leanmd,Dummy,336,30,0.000430
leanmd,Dummy,336,30,5.256589
leanmd,Dummy,336,30,0.000477
leanmd,Dummy,336,30,3.972831
leanmd,Dummy,336,30,0.000431
leanmd,Dummy,336,30,5.303935
leanmd,Dummy,336,30,0.000430
leanmd,Dummy,336,30,5.297252
leanmd,Dummy,336,30,0.000445
leanmd,Dummy,336,30,5.294316
leanmd,Dummy,336,30,0.000477
leanmd,Dummy,336,30,3.985244
leanmd,Dummy,336,30,0.000430
leanmd,Dummy,336,30,5.296200
leanmd,Dummy,336,30,0.000422
leanmd,Dummy,336,30,5.279857
leanmd,Dummy,336,30,0.000443
leanmd,Dummy,336,30,5.289796
leanmd,Dummy,336,30,0.000478
leanmd,Dummy,336,30,3.966489
leanmd,Dummy,336,30,0.000401
leanmd,Dummy,336,30,5.287348
leanmd,Dummy,336,30,0.000416
leanmd,Dummy,336,30,5.282694
leanmd,Dummy,336,30,0.000440
leanmd,Dummy,336,30,5.260823
leanmd,Dummy,336,30,0.000481
leanmd,Dummy,336,30,3.964125
leanmd,Dummy,336,30,0.000420
leanmd,Dummy,336,30,5.312968
leanmd,Dummy,336,30,0.000422
leanmd,Dummy,336,30,5.278462
leanmd,Dummy,336,30,0.000442
leanmd,Dummy,336,30,5.258352
leanmd,Dummy,336,30,0.000472
leanmd,Dummy,336,30,3.996737
leanmd,Dummy,336,30,0.000431
leanmd,Dummy,336,30,5.283448
leanmd,Dummy,336,30,0.000431
leanmd,Dummy,336,30,5.314193
leanmd,Dummy,336,30,0.000430
leanmd,Dummy,336,30,5.286590
leanmd,PackDrop,336,30,0.089278
leanmd,PackDrop,336,30,0.006285
leanmd,PackDrop,336,30,0.015517
leanmd,PackDrop,336,30,0.004452
leanmd,PackDrop,336,30,0.053288
leanmd,PackDrop,336,30,0.006029
leanmd,PackDrop,336,30,0.006379
leanmd,PackDrop,336,30,0.004472
leanmd,PackDrop,336,30,0.056014
leanmd,PackDrop,336,30,0.006601
leanmd,PackDrop,336,30,0.006251
leanmd,PackDrop,336,30,0.004491
leanmd,PackDrop,336,30,0.054908
leanmd,PackDrop,336,30,0.005981
leanmd,PackDrop,336,30,0.006298
leanmd,PackDrop,336,30,0.013811
leanmd,PackDrop,336,30,0.013233
leanmd,PackDrop,336,30,0.006719
leanmd,PackDrop,336,30,0.015175
leanmd,PackDrop,336,30,0.004425
leanmd,PackDrop,336,30,0.053016
leanmd,PackDrop,336,30,0.005309
leanmd,PackDrop,336,30,0.004797
leanmd,PackDrop,336,30,0.004784
leanmd,PackDrop,336,30,0.065902
leanmd,PackDrop,336,30,0.006638
leanmd,PackDrop,336,30,0.005846
leanmd,PackDrop,336,30,0.004551
leanmd,PackDrop,336,30,0.013166
leanmd,PackDrop,336,30,0.005998
leanmd,PackDrop,336,30,0.006412
leanmd,PackDrop,336,30,0.004633
leanmd,PackDrop,336,30,0.059503
leanmd,PackDrop,336,30,0.006380
leanmd,PackDrop,336,30,0.006064
leanmd,PackDrop,336,30,0.004023
leanmd,PackDrop,336,30,0.063859
leanmd,PackDrop,336,30,0.006562
leanmd,PackDrop,336,30,0.006304
leanmd,PackDrop,336,30,0.004400
leanmd,PackDropMigCost,336,30,0.024034
leanmd,PackDropMigCost,336,30,0.006041
leanmd,PackDropMigCost,336,30,0.006044
leanmd,PackDropMigCost,336,30,0.013415
leanmd,PackDropMigCost,336,30,0.053773
leanmd,PackDropMigCost,336,30,0.005955
leanmd,PackDropMigCost,336,30,0.006033
leanmd,PackDropMigCost,336,30,0.004296
leanmd,PackDropMigCost,336,30,0.010132
leanmd,PackDropMigCost,336,30,0.005035
leanmd,PackDropMigCost,336,30,0.013902
leanmd,PackDropMigCost,336,30,0.013543
leanmd,PackDropMigCost,336,30,0.056832
leanmd,PackDropMigCost,336,30,0.015731
leanmd,PackDropMigCost,336,30,0.015556
leanmd,PackDropMigCost,336,30,0.013072
leanmd,PackDropMigCost,336,30,0.062935
leanmd,PackDropMigCost,336,30,0.007244
leanmd,PackDropMigCost,336,30,0.006698
leanmd,PackDropMigCost,336,30,0.004462
leanmd,PackDropMigCost,336,30,0.057543
leanmd,PackDropMigCost,336,30,0.005641
leanmd,PackDropMigCost,336,30,0.006263
leanmd,PackDropMigCost,336,30,0.005205
leanmd,PackDropMigCost,336,30,0.058002
leanmd,PackDropMigCost,336,30,0.006358
leanmd,PackDropMigCost,336,30,0.015754
leanmd,PackDropMigCost,336,30,0.004446
leanmd,PackDropMigCost,336,30,0.010165
leanmd,PackDropMigCost,336,30,0.003928
leanmd,PackDropMigCost,336,30,0.004359
leanmd,PackDropMigCost,336,30,0.004586
leanmd,PackDropMigCost,336,30,0.059488
leanmd,PackDropMigCost,336,30,0.005674
leanmd,PackDropMigCost,336,30,0.006066
leanmd,PackDropMigCost,336,30,0.004288
leanmd,PackDropMigCost,336,30,0.054428
leanmd,PackDropMigCost,336,30,0.006166
leanmd,PackDropMigCost,336,30,0.006660
leanmd,PackDropMigCost,336,30,0.013770
leanmd,Greedy,336,30,0.133799
leanmd,Greedy,336,30,4.501478
leanmd,Greedy,336,30,0.132940
leanmd,Greedy,336,30,6.151954
leanmd,Greedy,336,30,0.135212
leanmd,Greedy,336,30,6.046350
leanmd,Greedy,336,30,0.135880
leanmd,Greedy,336,30,6.086705
leanmd,Greedy,336,30,0.126553
leanmd,Greedy,336,30,4.388078
leanmd,Greedy,336,30,0.133911
leanmd,Greedy,336,30,6.067294
